run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4340,4317,5584,5790,3865,3822,943,2613,0.4,0,416,210,0.05,0,0,0,32,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
260,38,185,87,260,169,437,162,414,7,23,0,0,0,0,0,0,0,0,4427,4876,5386,5987,3987,4371,994,3258,0.4,0,373,228,0.05,0,0,0,27,36,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
260,45,201,116,356,335,986,323,938,12,48,0,0,0,0,0,0,0,0,4709,5971,5331,6655,4159,5217,986,3457,0.4,0,395,293,0.05,0,0,0,21,41,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
260,52,168,104,398,513,1488,481,1412,32,76,3292,3727,2548,0,4471,36,0,63,4412,3703,4719,4207,2463,3567,592,2149,0.4,0,292,263,0.05,0,0,0,15,47,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
260,43,90,66,282,535,1950,498,1863,37,87,392,651,264,0,779,28,0,71,4765,5139,4692,5290,2694,4662,665,3316,0.4,0,353,252,0.05,0,0,0,10,52,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
260,49,305,46,258,723,2439,679,2323,44,116,481,1143,372,0,1252,21,0,78,5273,6554,4842,6317,2984,5631,723,2732,0.4,0,359,309,0.05,0,0,0,8,54,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
260,18,119,100,333,736,2699,704,2574,32,125,2637,1560,723,0,3474,17,0,82,3644,7413,3342,7101,2193,6256,696,3713,0.4,0,264,350,0.05,0,0,0,3,60,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
260,47,412,85,212,660,2745,635,2623,25,122,849,2007,210,0,2646,7,0,92,3341,7813,3054,7501,1991,6442,494,5340,0.4,0,239,360,0.05,0,0,0,2,61,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
260,38,416,47,465,568,3106,534,2956,34,150,1083,2424,191,0,3316,5,0,94,2698,8142,2476,7798,1514,6663,338,5231,0.4,0,197,369,0.05,0,0,0,1,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
260,28,124,25,760,500,3447,476,3276,24,171,1100,2332,69,0,3363,2,0,97,1922,8856,1761,8454,1100,7015,255,5038,0.4,0,147,416,0.05,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
