run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316,4356,5595,5794,3888,3957,1502,2710,0.2,0,405,206,0.05,0,0,0,30,32,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult5.csv
89,110,116,134,308,251,474,243,450,8,24,0,0,0,0,0,0,0,0,4487,4936,5447,6019,4024,4437,1433,2421,0.2,0,395,237,0.05,0,0,0,27,36,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult5.csv
89,93,311,129,98,470,838,446,793,24,45,0,0,0,0,0,0,0,0,4945,5818,5443,6552,4361,5082,1693,3394,0.2,0,472,284,0.05,0,0,0,24,38,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult5.csv
89,174,135,125,458,793,1418,742,1336,51,82,3238,3756,2763,0,4231,39,0,60,5102,3497,5319,4018,2948,3377,1281,2233,0.2,0,363,225,0.05,0,0,0,25,38,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult5.csv
89,91,97,131,268,1027,1823,978,1713,49,110,427,678,0,548,557,0,50,49,5588,5334,5421,5419,3575,4808,1557,3885,0.2,0,451,284,0.05,0,0,0,18,44,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult5.csv
89,67,99,181,516,1206,2466,1149,2344,57,122,625,973,505,0,1093,32,0,67,6487,6872,5981,6567,4200,5821,2178,3575,0.2,0,470,341,0.05,0,0,0,17,45,38,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult5.csv
89,127,81,236,526,1433,2645,1365,2529,68,116,3031,1502,1308,0,3225,30,0,69,5654,7670,5177,7332,3878,6151,1790,4235,0.2,0,453,362,0.05,0,0,0,13,50,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult5.csv
89,121,232,208,466,1548,3194,1463,3013,85,181,990,2281,868,0,2403,26,0,74,6558,8197,6006,7932,4209,6365,1808,4525,0.2,0,493,324,0.05,0,0,0,14,48,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult5.csv
89,62,289,253,426,1577,3196,1509,3056,68,140,1550,2434,1099,0,2885,27,0,72,7094,8658,6497,8381,4432,6588,2051,4562,0.2,0,528,346,0.05,0,0,0,15,48,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult5.csv
89,110,90,227,694,1675,3574,1597,3413,78,161,2114,2336,1098,0,3352,28,0,71,7109,9578,6481,9286,4501,6800,2091,5064,0.2,0,544,376,0.05,0,0,0,14,48,38,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult5.csv
