run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4359,4337,5819,5816,3891,3918,2126,3069,0.2,0,181,184,0,0,0,0,31,32,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,150,169,222,347,343,531,328,518,15,13,0,0,0,0,0,0,0,0,4858,5026,5938,6094,4368,4543,1674,2692,0.2,0,218,251,0,0,0,0,29,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,157,162,125,240,593,951,555,908,38,43,0,0,0,0,0,0,0,0,5537,6038,6284,6750,4915,5326,1895,3879,0.2,0,231,275,0,0,0,0,28,35,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,62,137,260,457,954,1624,911,1544,43,80,3828,3766,3250,0,4344,43,0,56,6011,3916,6360,4415,3677,3798,1511,2609,0.2,0,215,231,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,11,143,238,284,1178,2030,1119,1927,59,103,589,760,0,675,674,0,47,52,6625,5984,6637,6065,4598,5332,2020,3020,0.2,0,263,277,0,0,0,0,24,38,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,112,63,221,444,1539,2589,1471,2474,68,115,777,1094,732,0,1139,39,0,60,8107,7510,7694,7220,5724,6207,2553,4259,0.2,0,347,356,0,0,0,0,27,35,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,244,210,207,470,1741,2919,1670,2775,71,144,3909,1701,2422,0,3188,42,0,57,7942,8367,7561,8060,5763,6641,2485,4023,0.2,0,319,369,0,0,0,0,25,38,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,156,176,240,494,1921,3235,1812,3066,109,169,1282,2635,1603,0,2314,40,0,59,9764,8581,9338,8353,6593,6796,2652,4539,0.2,0,333,321,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,153,218,307,567,1974,3166,1894,3011,80,155,2244,2577,2193,0,2628,44,0,55,11258,8863,10730,8607,7339,6872,3105,4193,0.2,0,379,405,0,0,0,0,34,28,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,124,203,433,533,2214,3459,2118,3270,96,189,3561,2578,0,2203,3936,0,43,56,9392,11584,8941,11229,7155,7220,3288,5016,0.2,0,404,402,0,0,0,0,31,32,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,218,428,273,399,2502,3735,2374,3563,128,172,3033,2901,2556,0,3378,45,0,54,10934,11992,10509,11686,7310,7223,3513,5429,0.2,0,374,357,0,0,0,0,32,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,156,298,433,603,2723,4012,2583,3808,140,204,3598,2857,2896,0,3559,46,0,53,12501,12735,12063,12459,7367,7222,3025,5120,0.2,0,351,363,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,130,458,358,406,2715,4272,2579,4035,136,237,1983,5069,3099,0,3953,46,0,53,15888,11530,15333,11295,7373,7220,3377,3979,0.2,0,396,394,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,140,270,419,387,2861,4170,2724,3957,137,213,4469,3432,0,3263,4638,0,44,55,13712,15182,13281,14823,7373,7221,3739,5024,0.2,0,397,393,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,405,196,217,622,2964,4367,2799,4156,165,211,5008,3684,3697,0,4995,46,0,53,14893,15415,14467,15067,7371,7223,3491,5122,0.2,0,380,394,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,257,149,334,721,3035,4482,2894,4263,141,219,5281,3900,3995,0,5186,46,0,53,16214,15540,15818,15192,7373,7223,3312,4504,0.2,0,343,401,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,261,336,293,417,2968,4239,2809,4035,159,204,2651,6752,4076,0,5327,46,0,53,20168,12596,19600,12391,7373,7223,3264,4464,0.2,0,419,354,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,195,332,329,403,3010,4390,2857,4165,153,225,6087,4031,0,4120,5998,0,44,55,16503,16751,16099,16415,7373,7223,3142,4645,0.2,0,362,378,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,165,340,380,409,3006,4150,2854,3910,152,240,6499,4142,4516,0,6125,46,0,53,17087,16295,16647,15993,7373,7223,3254,5188,0.2,0,388,354,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,57,176,447,738,3134,4164,2969,3952,165,212,6458,3956,4338,0,6076,46,0,53,17622,16099,17192,15770,7372,7220,2866,4954,0.2,0,397,362,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,287,215,169,563,2862,4141,2720,3912,142,229,2816,7835,0,4262,6389,0,44,55,17206,16224,16744,15920,7373,7223,3498,4819,0.2,0,389,377,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
119,238,309,347,497,2947,4278,2796,4038,151,240,6870,3839,4432,0,6277,46,0,53,17226,16238,16760,15909,7373,7223,3915,4934,0.2,0,399,396,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
