run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311,4362,5785,5824,3847,3933,2029,2412,0.2,0,215,176,0,0,0,0,30,32,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,124,104,222,286,362,388,347,365,15,23,0,0,0,0,0,0,0,0,4791,4908,5910,5959,4300,4424,1763,3184,0.2,0,231,243,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,44,154,231,359,603,950,565,895,38,55,0,0,0,0,0,0,0,0,5514,5901,6243,6602,4840,5198,2618,3258,0.2,0,256,281,0,0,0,0,28,35,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,136,216,316,347,1091,1506,1034,1427,57,79,3719,3785,3288,0,4216,43,0,56,6226,3606,6568,4165,3763,3483,1864,2308,0.2,0,241,199,0,0,0,0,35,28,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,73,211,233,207,1393,1856,1320,1757,73,99,590,627,0,552,665,0,43,56,7049,5523,7037,5680,4839,4957,2464,2840,0.2,0,269,270,0,0,0,0,30,32,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,116,156,285,342,1762,2222,1693,2117,69,105,840,1094,0,919,1015,0,46,53,7927,7677,7570,7378,6239,6247,3123,4002,0.2,0,330,326,0,0,0,0,31,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,174,570,349,118,2206,2682,2080,2529,126,153,4026,1576,2506,0,3096,45,0,54,8202,8432,7828,8099,6636,6639,3287,4291,0.2,0,359,348,0,0,0,0,31,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,119,233,429,467,2223,3010,2115,2845,108,165,1510,2361,1744,0,2127,45,0,54,10258,8673,9802,8406,7209,6756,3325,4646,0.2,0,362,361,0,0,0,0,34,28,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,396,470,129,304,2494,3239,2362,3095,132,144,1786,3076,0,2082,2780,0,43,56,10473,10585,10035,10273,7342,7068,3343,4624,0.2,0,389,361,0,0,0,0,33,29,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,191,185,382,585,2673,3594,2524,3385,149,209,4056,2371,2524,0,3903,47,0,52,11140,11398,10690,11060,7402,7152,3445,4872,0.2,0,403,385,0,0,0,0,33,30,38,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,223,431,325,390,2816,3929,2681,3724,135,205,3433,2682,2832,0,3283,46,0,53,12898,12197,12455,11879,7421,7172,3563,4511,0.2,0,387,374,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,257,2,367,735,2994,4236,2853,4030,141,206,2200,4751,3196,0,3755,47,0,52,16420,11271,15870,11090,7421,7169,2882,5246,0.2,0,377,354,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,164,178,323,702,2897,4200,2751,3978,146,222,4603,3277,0,3320,4560,0,44,55,14137,15222,13688,14888,7421,7172,3211,5273,0.2,0,381,402,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,136,302,395,625,3076,4607,2914,4359,162,248,5071,3614,3832,0,4853,47,0,52,15490,15749,15044,15439,7421,7172,3096,5140,0.2,0,378,378,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,158,413,355,464,2859,4423,2702,4199,157,224,5581,3936,4289,0,5228,47,0,52,16572,15820,16111,15480,7421,7172,3324,4459,0.2,0,406,395,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,232,266,331,501,2976,4552,2812,4344,164,208,2696,6851,4172,0,5375,47,0,52,20527,13078,19957,12830,7421,7172,2815,4194,0.2,0,388,430,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,175,253,276,440,2872,3978,2716,3773,156,205,6270,4246,0,4274,6242,0,44,55,16510,16728,16105,16418,7421,7172,3742,4246,0.2,0,369,346,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,188,109,447,581,2795,4059,2654,3832,141,227,6543,4103,4584,0,6062,47,0,52,16916,16265,16454,15922,7421,7172,3472,5033,0.2,0,409,396,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,178,401,433,467,2791,4096,2646,3895,145,201,6556,4229,4698,0,6087,47,0,52,17348,15697,16905,15396,7421,7172,3249,4503,0.2,0,401,343,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,208,301,322,442,2961,4201,2823,4003,138,198,2681,7574,0,4168,6087,0,44,55,17143,16095,16700,15753,7421,7172,3535,4596,0.2,0,387,398,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,384,406,203,376,3038,4080,2898,3879,140,201,6739,3765,0,4111,6393,0,44,55,12986,20070,12635,19628,7419,7172,3766,3819,0.2,0,401,392,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,284,330,358,302,3160,4000,2992,3768,168,232,6837,3808,4539,0,6106,47,0,52,13468,19710,13126,19262,7421,7172,3581,4658,0.2,0,385,405,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,297,387,316,387,3080,3794,2918,3622,162,172,2733,7677,4445,0,5965,47,0,52,17848,15316,17407,14993,7420,7172,3697,4638,0.2,0,359,405,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,254,182,353,564,3169,4035,3010,3817,159,218,2847,7512,0,4072,6287,0,44,55,17704,15473,17243,15152,7421,7172,3150,5076,0.2,0,403,379,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,37,70,455,719,3117,4101,2954,3902,163,199,7041,3717,0,4313,6445,0,44,55,13267,19765,12908,19310,7420,7172,2856,4404,0.2,0,416,398,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,143,332,351,388,3248,4183,3068,3992,180,191,6874,3542,4482,0,5934,47,0,52,13708,19891,13371,19447,7421,7172,3096,4348,0.2,0,373,408,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,163,0,370,719,3085,4288,2921,4058,164,230,2949,7382,4473,0,5858,47,0,52,17931,16251,17496,15866,7421,7172,3164,4752,0.2,0,404,416,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
118,208,324,315,461,2939,4308,2800,4084,139,224,2855,7707,0,4121,6441,0,44,55,17546,16476,17110,16159,7421,7172,2646,4915,0.2,0,363,390,0,0,0,0,33,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
