run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4298,4355,5765,5796,3843,3964,1653,2682,0.2,0,235,204,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,0,166,275,255,265,411,252,389,13,22,0,0,0,0,0,0,0,0,4669,4878,5828,5968,4202,4390,2131,2337,0.2,0,205,228,0,0,0,0,29,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,212,150,151,242,639,846,613,802,26,44,0,0,0,0,0,0,0,0,5434,5794,6194,6519,4801,5103,1873,3160,0.2,0,262,281,0,0,0,0,28,34,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,46,171,239,347,1000,1379,965,1303,35,76,3685,3769,3277,0,4177,43,0,56,6080,3414,6498,3963,3661,3307,1755,2433,0.2,0,222,193,0,0,0,0,36,27,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,2,217,294,171,1200,1829,1133,1725,67,104,526,628,0,472,682,0,42,57,6798,5247,6815,5385,4589,4733,1572,2959,0.2,0,274,267,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,72,342,199,175,1533,2294,1466,2198,67,96,845,1002,0,885,962,0,47,52,7482,7515,7131,7235,5758,6198,2552,3775,0.2,0,311,320,0,0,0,0,28,35,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,127,184,305,429,1676,2528,1598,2407,78,121,3952,1486,2318,0,3120,43,0,56,7144,8222,6820,7873,5710,6681,2488,4029,0.2,0,308,365,0,0,0,0,24,38,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,139,2,277,703,1863,2927,1752,2809,111,118,1319,2302,1409,0,2212,39,0,60,8722,8474,8311,8191,6377,6771,3412,4175,0.2,0,343,351,0,0,0,0,28,34,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,217,288,363,394,1983,2995,1884,2868,99,127,1628,3061,2035,0,2654,43,0,56,10659,8068,10162,7854,7090,6552,3282,4318,0.2,0,362,349,0,0,0,0,35,28,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,191,382,380,339,2197,3461,2097,3290,100,171,3446,2207,0,2015,3638,0,43,56,8893,11048,8479,10702,6979,7327,3023,4553,0.2,0,362,398,0,0,0,0,29,34,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,130,289,352,474,2456,3873,2330,3704,126,169,2791,2655,2309,0,3137,43,0,56,10421,11847,9967,11513,7264,7370,3308,5541,0.2,0,394,394,0,0,0,0,31,32,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,199,247,369,678,2727,3980,2588,3799,139,181,3441,2732,2669,0,3504,45,0,54,11880,12683,11450,12384,7477,7373,3183,5001,0.2,0,351,378,0,0,0,0,32,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,52,168,507,628,2814,3962,2690,3749,124,213,1896,4869,3018,0,3747,46,0,53,15372,11361,14803,11132,7496,7356,3423,5344,0.2,0,401,397,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,70,190,463,650,2967,4384,2829,4162,138,222,4185,3560,0,3281,4464,0,44,55,13568,15128,13139,14796,7496,7373,3104,5184,0.2,0,371,390,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,131,107,374,754,2930,4617,2792,4398,138,219,4802,3675,3658,0,4819,46,0,53,14914,15616,14464,15293,7496,7373,3968,5500,0.2,0,392,381,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,257,63,416,807,2959,4773,2823,4520,136,253,5232,3650,3844,0,5038,46,0,53,16026,16302,15540,15990,7496,7373,3282,4828,0.2,0,427,371,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,204,245,352,572,2960,4471,2813,4207,147,264,2726,6993,4298,0,5421,46,0,53,20081,13315,19553,13079,7495,7373,3578,4569,0.2,0,370,394,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,207,405,399,368,2948,4505,2799,4283,149,222,6013,4278,0,4256,6035,0,44,55,16455,17441,15998,17093,7496,7373,2787,4177,0.2,0,399,406,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
48,144,222,305,517,2918,4161,2767,3955,151,206,6224,4432,4552,0,6104,46,0,53,17199,16731,16751,16424,7496,7372,3005,4778,0.2,0,387,368,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
