run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4338,4335,5571,5812,3936,3874,951,2519,0.4,0,429,188,0.05,0,0,0,32,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
250,46,144,121,255,151,448,146,432,5,16,0,0,0,0,0,0,0,0,4379,4917,5355,6032,3917,4428,999,3251,0.4,0,370,221,0.05,0,0,0,26,37,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
250,79,239,98,279,307,948,289,898,18,50,0,0,0,0,0,0,0,0,4655,5954,5205,6676,4021,5284,948,3068,0.4,0,455,278,0.05,0,0,0,19,43,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
250,47,192,108,313,503,1484,473,1411,30,73,3230,3751,2342,0,4639,33,0,66,4137,3713,4469,4199,2288,3576,700,1988,0.4,0,283,241,0.05,0,0,0,13,50,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
250,19,69,91,289,614,1848,590,1757,24,91,345,677,262,0,760,25,0,74,4659,5010,4584,5126,2635,4650,497,2986,0.4,0,348,267,0.05,0,0,0,10,53,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
250,4,24,72,492,648,2279,617,2166,31,113,488,1088,326,0,1250,21,0,78,5054,6275,4638,6042,2855,5556,591,4116,0.4,0,333,316,0.05,0,0,0,7,55,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
250,29,209,67,477,642,2741,607,2615,35,126,2453,1572,584,0,3441,15,0,84,3387,7170,3087,6840,2026,6185,491,3396,0.4,0,271,359,0.05,0,0,0,2,60,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
250,26,147,53,382,660,2876,632,2740,28,136,913,1901,135,0,2679,5,0,94,2944,7774,2717,7437,1714,6586,431,3501,0.4,0,199,365,0.05,0,0,0,1,61,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
250,18,268,55,295,533,2804,505,2640,28,164,982,2245,70,0,3157,2,0,97,2312,7945,2080,7575,1352,6693,367,3397,0.4,0,206,396,0.05,0,0,0,1,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
250,24,90,47,464,396,3002,372,2828,24,174,939,2341,52,0,3228,2,0,97,1565,8184,1450,7829,958,6836,221,3852,0.4,0,109,361,0.05,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
