run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4370,4321,5822,5784,3923,3840,1484,2445,0.2,0,178,216,0,0,0,0,32,30,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,106,89,121,311,272,405,257,382,15,23,0,0,0,0,0,0,0,0,4795,4815,5843,5917,4345,4308,1938,2448,0.2,0,251,259,0,0,0,0,32,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,123,44,217,349,565,805,534,771,31,34,0,0,0,0,0,0,0,0,5430,5691,6148,6465,4801,5003,2186,3044,0.2,0,249,241,0,0,0,0,29,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,155,150,181,353,913,1334,863,1270,50,64,3793,3702,3279,0,4216,43,0,56,5896,3386,6226,3921,3651,3289,1579,2321,0.2,0,223,233,0,0,0,0,36,26,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,125,192,153,191,1168,1683,1100,1582,68,101,512,621,0,461,672,0,41,58,6546,5051,6552,5218,4586,4646,2157,3064,0.2,0,244,252,0,0,0,0,31,32,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,140,170,242,366,1540,2231,1460,2144,80,87,756,996,0,828,924,0,46,53,7305,7238,6996,6939,5720,6134,2680,4284,0.2,0,287,321,0,0,0,0,28,35,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,100,400,376,334,1912,2592,1822,2479,90,113,3929,1438,2332,0,3035,43,0,56,7288,8065,6951,7758,5867,6683,2495,4841,0.2,0,313,331,0,0,0,0,25,37,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,180,375,246,408,1997,2983,1886,2836,111,147,1270,2131,1351,0,2050,40,0,59,8971,8572,8518,8263,6695,6941,3278,4471,0.2,0,387,375,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,300,419,271,385,2132,3360,2028,3185,104,175,1587,3004,2074,0,2517,44,0,55,11121,8536,10592,8305,7221,6936,3798,4007,0.2,0,397,363,0,0,0,0,33,29,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,323,222,334,434,2496,3574,2371,3418,125,156,3637,2296,0,2075,3858,0,43,56,9417,11588,8990,11227,7134,7480,2729,5595,0.2,0,388,400,0,0,0,0,29,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,125,542,307,439,2642,4055,2518,3854,124,201,2816,2680,2329,0,3167,43,0,56,11125,12521,10671,12211,7262,7509,3068,4453,0.2,0,374,390,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,140,406,344,313,2623,4330,2504,4109,119,221,3628,3044,2814,0,3858,44,0,55,12470,13400,11991,13089,7282,7510,2843,4812,0.2,0,402,388,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,122,325,333,475,2830,4237,2696,4034,134,203,2167,5069,3036,0,4200,44,0,55,15666,12165,15135,11900,7282,7507,3420,5420,0.2,0,370,426,0,0,0,0,30,33,38,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,221,268,314,616,2924,4403,2786,4187,138,216,4386,3741,0,3537,4590,0,46,53,13646,16003,13197,15661,7282,7510,3164,5332,0.2,0,399,392,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,228,404,305,447,2886,4422,2744,4192,142,230,4868,3972,3675,0,5165,44,0,55,14868,15996,14428,15695,7282,7510,3496,4782,0.2,0,370,371,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,116,389,483,452,2779,4784,2645,4541,134,243,5263,3947,3731,0,5479,44,0,55,15646,16402,15188,16105,7282,7510,3620,5053,0.2,0,385,370,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,286,132,327,688,2962,4669,2791,4454,171,215,2701,7302,4136,0,5867,44,0,55,19516,13392,18959,13169,7282,7509,3831,4788,0.2,0,378,402,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,228,416,434,405,3034,4548,2892,4322,142,226,5959,4098,0,4434,5623,0,47,52,16000,17947,15579,17610,7282,7510,3041,4583,0.2,0,384,374,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,153,199,352,527,3040,4402,2898,4214,142,188,5962,4431,4298,0,6095,44,0,55,16909,17506,16448,17146,7282,7510,3176,5250,0.2,0,412,409,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,98,141,458,761,3053,4415,2879,4193,174,222,6426,4369,4255,0,6540,44,0,55,17281,17095,16877,16726,7282,7510,3018,5500,0.2,0,363,410,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,321,416,167,541,2954,4583,2818,4336,136,247,2851,8245,4400,0,6696,44,0,55,21370,12939,20821,12698,7282,7510,3643,4753,0.2,0,368,422,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,375,236,209,537,3032,4295,2862,4095,170,200,6730,4114,0,4588,6256,0,47,52,17048,17396,16615,17044,7282,7510,3277,4840,0.2,0,375,410,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,156,283,410,509,2857,4529,2725,4325,132,204,6694,4081,4377,0,6398,44,0,55,17122,17396,16668,17092,7282,7509,3137,5411,0.2,0,382,376,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,143,343,360,535,2907,4522,2750,4322,157,200,6795,4237,4446,0,6586,44,0,55,17168,17282,16737,16917,7282,7510,3512,4732,0.2,0,397,399,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,326,206,282,602,2823,4381,2695,4164,128,217,2781,8213,4291,0,6703,44,0,55,21036,12975,20510,12706,7282,7510,2917,4763,0.2,0,369,426,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,250,393,190,385,3135,4570,2965,4330,170,240,6623,4201,0,4589,6235,0,47,52,16976,17547,16496,17214,7282,7510,3509,4797,0.2,0,407,406,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,168,380,389,421,3178,4289,3006,4090,172,199,6715,4194,4326,0,6583,44,0,55,17216,17234,16780,16908,7282,7510,2888,4886,0.2,0,367,395,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
108,149,149,328,687,2753,4329,2620,4114,133,215,6525,4062,4229,0,6358,44,0,55,17222,17074,16775,16741,7282,7510,3207,4133,0.2,0,390,390,0,0,0,0,30,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult0.csv
