run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4353,4320,5606,5819,3915,3877,2272,2599,0.2,0,394,181,0.05,0,0,0,32,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv
144,64,138,327,250,373,447,359,419,14,28,0,0,0,0,0,0,0,0,4657,4905,5533,6028,4177,4375,1928,3538,0.2,0,448,221,0.05,0,0,0,29,33,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv
144,121,261,190,306,758,1023,711,967,47,56,0,0,0,0,0,0,0,0,5284,6020,5773,6741,4563,5174,2172,2916,0.2,0,499,292,0.05,0,0,0,25,37,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv
144,109,165,281,300,1021,1530,976,1464,45,66,3233,3746,2769,0,4210,40,0,59,5657,3849,5846,4336,3411,3690,1605,2100,0.2,0,407,218,0.05,0,0,0,28,35,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv
144,65,92,191,245,1355,1924,1297,1832,58,92,513,684,0,560,637,0,48,51,6363,5769,6138,5860,4404,5070,2153,2842,0.2,0,485,277,0.05,0,0,0,25,38,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv
144,162,179,197,267,1674,2307,1579,2199,95,108,791,1157,810,0,1138,40,0,59,7793,6971,7148,6722,5472,5791,2439,3710,0.2,0,598,296,0.05,0,0,0,29,34,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv
144,216,210,204,390,1736,2654,1656,2536,80,118,3247,1653,2109,0,2791,43,0,56,7728,7666,7063,7395,5625,6258,2819,4232,0.2,0,614,322,0.05,0,0,0,26,36,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv
144,81,183,417,505,1991,2918,1890,2787,101,131,1237,2441,1501,0,2177,41,0,58,9283,7819,8470,7585,6219,6341,3089,4007,0.2,0,702,345,0.05,0,0,0,30,32,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv
144,61,323,433,359,2075,3118,1961,2952,114,166,2094,2350,2001,0,2443,44,0,55,10418,8276,9558,8029,6954,6574,3345,3869,0.2,0,743,364,0.05,0,0,0,34,29,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv
144,208,389,364,254,2405,3150,2287,3009,118,141,2961,2333,0,1976,3318,0,43,56,8973,10755,8245,10364,7044,7156,3526,3858,0.2,0,712,407,0.05,0,0,0,31,32,37,./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv
