run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4341,4327,5807,5798,3931,3915,1009,2999,0.4,0,193,202,0,0,0,0,31,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,91,248,82,270,155,479,149,452,6,27,0,0,0,0,0,0,0,0,4645,4929,5765,6031,4198,4431,1195,2754,0.4,0,205,230,0,0,0,0,29,34,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,16,193,188,265,337,948,317,906,20,42,0,0,0,0,0,0,0,0,5098,5965,5843,6648,4504,5281,1048,3793,0.4,0,257,318,0,0,0,0,24,39,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,47,243,115,390,551,1584,527,1502,24,82,3763,3719,2944,0,4538,39,0,60,4890,3779,5357,4283,2848,3656,670,2376,0.4,0,155,251,0,0,0,0,20,42,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,29,183,73,207,698,2049,663,1947,35,102,436,705,399,0,742,35,0,64,5678,5234,5730,5385,3428,4860,852,2930,0.4,0,201,277,0,0,0,0,16,46,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,39,327,85,151,821,2461,772,2328,49,133,568,1067,539,0,1096,30,0,69,6504,6726,6186,6479,4032,5776,1000,3166,0.4,0,222,343,0,0,0,0,16,47,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,76,152,79,361,883,2751,850,2621,33,130,3300,1629,1486,0,3443,30,0,69,5246,7546,5015,7248,3296,6228,900,3906,0.4,0,168,361,0,0,0,0,8,54,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,21,381,152,265,752,2870,698,2739,54,131,1262,2083,543,0,2802,17,0,82,5007,8018,4748,7731,3074,6427,790,4146,0.4,0,187,359,0,0,0,0,6,56,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,75,292,79,458,738,3006,707,2865,31,141,1422,2468,514,0,3376,13,0,86,4556,8229,4338,7927,2642,6531,615,4661,0.4,0,157,363,0,0,0,0,4,59,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,14,297,82,494,705,3352,662,3198,43,154,2046,2419,325,0,4140,9,0,90,3286,8827,3116,8455,1938,6823,495,3624,0.4,0,130,412,0,0,0,0,1,61,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,9,96,70,511,653,3633,627,3452,26,181,1049,2516,60,0,3505,2,0,97,2757,9519,2611,9130,1655,7031,447,5348,0.4,0,122,413,0,0,0,0,1,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,21,299,49,542,601,3778,573,3589,28,189,1056,2614,85,0,3585,2,0,97,2214,10244,2116,9851,1352,7106,312,3967,0.4,0,83,408,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,23,123,27,552,509,3989,481,3780,28,209,868,2937,0,0,3805,0,0,100,1729,10851,1630,10482,1144,7159,311,5004,0.4,0,89,379,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,10,89,43,758,455,3999,425,3807,30,192,575,3184,0,0,3759,0,0,100,1480,11249,1410,10839,997,7186,286,4517,0.4,0,70,410,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,25,140,29,607,303,4049,283,3848,20,201,578,3320,0,0,3898,0,0,100,1115,11498,1069,11055,771,7202,138,4723,0.4,0,46,443,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,5,411,15,440,245,3957,230,3771,15,186,411,3511,0,0,3922,0,0,100,888,11429,842,11028,604,7206,175,5147,0.4,0,46,401,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,9,216,13,657,226,4140,215,3910,11,230,368,3540,0,0,3908,0,0,100,689,11546,657,11139,462,7207,102,5050,0.4,0,32,407,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,5,209,11,617,206,4226,190,4013,16,213,239,3559,0,0,3798,0,0,100,608,11734,583,11325,397,7193,95,4923,0.4,0,25,409,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
235,3,532,11,299,150,4056,145,3876,5,180,202,3483,0,0,3685,0,0,100,526,11835,492,11434,347,7217,100,5237,0.4,0,34,401,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
