run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4339,4331,5789,5762,3881,3883,1058,2265,0.4,0,211,238,0,0,0,0,31,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,81,10,108,357,158,392,154,371,4,21,0,0,0,0,0,0,0,0,4637,4792,5723,5937,4189,4290,1089,2836,0.4,0,228,207,0,0,0,0,30,32,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,68,186,96,299,355,861,337,822,18,39,0,0,0,0,0,0,0,0,5090,5752,5816,6514,4484,5070,1165,2800,0.4,0,266,261,0,0,0,0,26,37,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,65,194,117,288,578,1328,554,1264,24,64,3713,3750,3089,0,4374,40,0,59,5118,3361,5517,3906,2962,3255,873,2022,0.4,0,188,214,0,0,0,0,27,36,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,79,160,78,203,673,1594,645,1502,28,92,441,586,0,497,530,0,49,50,5439,5034,5520,5116,3535,4614,841,3502,0.4,0,190,292,0,0,0,0,19,43,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,56,119,85,441,826,2269,781,2161,45,108,592,999,518,0,1073,33,0,66,6251,6355,5949,6136,4091,5564,721,3447,0.4,0,237,284,0,0,0,0,18,45,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,0,204,131,364,854,2499,816,2366,38,133,3453,1446,1583,0,3316,32,0,67,4927,7128,4707,6854,3246,6006,733,3814,0.4,0,188,306,0,0,0,0,9,54,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,36,182,94,463,801,2782,760,2642,41,140,867,2105,582,0,2390,19,0,80,5197,7497,4932,7246,3059,6244,733,4076,0.4,0,190,326,0,0,0,0,7,56,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,8,230,103,483,725,2926,684,2775,41,151,1433,2278,525,0,3186,15,0,84,4724,7847,4532,7551,2675,6433,676,4914,0.4,0,142,346,0,0,0,0,4,58,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,54,280,32,565,687,3398,659,3232,28,166,2116,2200,337,0,3979,9,0,90,3420,8701,3265,8347,1952,6738,502,3616,0.4,0,125,384,0,0,0,0,1,61,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,40,263,54,330,635,3400,603,3235,32,165,1188,2471,77,0,3582,2,0,97,2760,9224,2620,8864,1587,6952,405,4491,0.4,0,115,385,0,0,0,0,1,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,13,315,36,431,545,3705,520,3530,25,175,1070,2535,65,0,3540,2,0,97,2136,9977,2020,9619,1254,6979,328,4017,0.4,0,102,372,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,22,181,27,466,487,3711,455,3517,32,194,853,2960,0,0,3813,0,0,100,1622,10314,1529,9896,1002,7060,205,5237,0.4,0,87,424,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,3,242,24,612,363,4000,344,3779,19,221,571,2967,0,0,3538,0,0,100,1302,10855,1226,10474,826,7088,224,4465,0.4,0,74,383,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,1,378,32,376,311,3889,299,3687,12,202,501,3265,0,0,3766,0,0,100,1024,11024,983,10640,659,7115,155,5551,0.4,0,41,384,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,7,482,19,462,276,4242,261,3999,15,243,384,3268,0,0,3652,0,0,100,860,11524,810,11160,536,7131,160,4499,0.4,0,50,364,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,3,281,21,476,201,4254,192,4043,9,211,296,3552,0,0,3848,0,0,100,706,11806,667,11396,456,7143,76,4399,0.4,0,39,410,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,3,437,14,334,147,4090,141,3888,6,202,251,3388,0,0,3639,0,0,100,557,12017,526,11605,334,7144,84,5291,0.4,0,31,412,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,4,348,10,521,124,4325,121,4116,3,209,219,3754,0,0,3973,0,0,100,428,12109,413,11682,273,7142,69,5268,0.4,0,15,427,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,4,262,5,670,105,4504,92,4261,13,243,167,3794,0,0,3961,0,0,100,338,12304,317,11906,198,7144,51,4259,0.4,0,21,398,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,1,196,10,530,83,4431,79,4213,4,218,119,3632,0,0,3751,0,0,100,277,12631,254,12225,168,7144,34,5019,0.4,0,23,406,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,3,251,1,575,53,4272,49,4073,4,199,104,3817,0,0,3921,0,0,100,199,12604,192,12208,113,7140,33,5052,0.4,0,7,396,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,2,438,1,390,47,4626,47,4396,0,230,75,3993,0,0,4068,0,0,100,164,12765,159,12378,91,7141,26,4856,0.4,0,5,387,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,1,288,1,542,46,4414,45,4196,1,218,67,3973,0,0,4040,0,0,100,137,12742,135,12323,81,7144,22,4173,0.4,0,2,419,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,4,118,4,542,29,4231,28,4029,1,202,45,3813,0,0,3858,0,0,100,118,12651,113,12230,70,7143,14,4572,0.4,0,5,421,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,1,248,1,510,21,4195,19,3996,2,199,44,4128,0,0,4172,0,0,100,88,12224,83,11815,54,7143,12,5263,0.4,0,5,409,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,0,348,0,501,20,4164,20,3953,0,211,40,3901,0,0,3941,0,0,100,63,11998,60,11627,32,7143,16,4239,0.4,0,3,371,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,0,114,3,618,15,4268,15,4070,0,198,25,3765,0,0,3790,0,0,100,50,12049,48,11629,28,7143,5,5025,0.4,0,2,420,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,0,464,0,347,14,4263,10,4047,4,216,15,3723,0,0,3738,0,0,100,43,12093,40,11715,25,7142,5,4973,0.4,0,3,378,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,0,194,1,598,15,4121,14,3910,1,211,18,3685,0,0,3703,0,0,100,36,12077,36,11676,15,7135,4,4359,0.4,0,0,401,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,0,50,1,709,7,4244,7,4034,0,210,14,3800,0,0,3814,0,0,100,29,12036,28,11616,13,7144,5,4711,0.4,0,1,420,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,2,381,1,377,7,4227,7,4010,0,217,8,3751,0,0,3759,0,0,100,27,12015,27,11601,14,7144,1,4425,0.4,0,0,414,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,0,172,0,551,1,4039,1,3800,0,239,13,3659,0,0,3672,0,0,100,15,11887,15,11505,9,7144,3,4769,0.4,0,0,382,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,1,308,0,474,4,4286,4,4053,0,233,7,3775,0,0,3782,0,0,100,12,11934,11,11545,10,7144,3,4128,0.4,0,1,389,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,0,413,0,292,1,3983,1,3789,0,194,6,3755,0,0,3761,0,0,100,6,11693,5,11301,3,7135,1,5222,0.4,0,1,392,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
240,0,159,0,688,0,4020,0,3825,0,195,1,3536,0,0,3537,0,0,100,4,11706,4,11253,1,7123,0,4869,0.4,0,0,453,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv
