run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4359,4372,5780,5804,3883,3900,1361,2821,0.3,0,220,196,0,0,0,0,31,31,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,117,180,108,304,229,447,216,428,13,19,0,0,0,0,0,0,0,0,4698,4951,5777,6022,4220,4488,1583,3031,0.3,0,230,220,0,0,0,0,28,34,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,76,221,194,306,506,966,484,908,22,58,0,0,0,0,0,0,0,0,5300,6005,6036,6693,4632,5258,1643,4217,0.3,0,249,264,0,0,0,0,25,37,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,136,6,124,684,795,1670,763,1590,32,80,3756,3827,2964,0,4619,40,0,59,5396,3874,5808,4322,3095,3699,1210,2382,0.3,0,165,249,0,0,0,0,23,39,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,60,214,140,175,907,2063,861,1951,46,112,486,664,0,578,572,0,51,48,5887,5955,5914,6011,3881,5271,1422,3769,0.3,0,246,302,0,0,0,0,18,45,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,32,109,224,529,1179,2733,1135,2596,44,137,715,1110,575,0,1250,32,0,67,6935,7587,6585,7302,4560,6340,1545,3874,0.3,0,286,349,0,0,0,0,17,46,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,143,319,124,309,1363,3115,1300,2951,63,164,3524,1718,1626,0,3616,31,0,68,6028,8642,5736,8309,4116,6857,1349,4612,0.3,0,254,371,0,0,0,0,11,51,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,36,192,190,572,1263,3428,1196,3265,67,163,1041,2558,799,0,2800,22,0,77,6719,9127,6380,8793,4278,7053,1490,3905,0.3,0,263,410,0,0,0,0,11,51,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,114,168,146,475,1319,3053,1253,2904,66,149,1773,2670,960,0,3483,22,0,77,6847,9132,6507,8823,4207,7060,1620,4765,0.3,0,247,402,0,0,0,0,11,52,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,109,638,149,198,1297,3705,1227,3511,70,194,2559,2716,1061,0,4214,22,0,77,6253,9773,5986,9477,3793,7234,1367,4620,0.3,0,210,353,0,0,0,0,8,55,38,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,105,419,132,350,1260,3725,1208,3523,52,202,1753,3056,818,0,3991,17,0,82,6286,10083,5976,9805,3829,7271,1466,4426,0.3,0,228,360,0,0,0,0,8,55,38,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,95,183,174,562,1367,3994,1299,3809,68,185,1937,2742,845,0,3834,17,0,82,6199,11021,5921,10678,3826,7348,1289,4574,0.3,0,216,405,0,0,0,0,8,55,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,70,412,153,338,1220,3908,1166,3711,54,197,1980,3344,876,0,4448,17,0,82,6002,11189,5707,10860,3763,7352,1227,5435,0.3,0,228,396,0,0,0,0,7,55,38,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,56,103,162,830,1277,4073,1205,3856,72,217,1788,3353,773,0,4368,15,0,84,5916,11524,5644,11183,3654,7375,1204,5361,0.3,0,195,418,0,0,0,0,7,56,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,47,132,162,754,1211,4611,1151,4389,60,222,1881,3611,836,0,4656,15,0,84,5767,12116,5475,11778,3516,7376,961,4907,0.3,0,227,403,0,0,0,0,6,56,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,64,345,83,461,1122,4582,1073,4351,49,231,1755,3507,657,0,4605,13,0,86,5470,12778,5217,12434,3335,7375,1129,4298,0.3,0,190,407,0,0,0,0,5,57,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,81,181,102,564,1027,4260,981,4041,46,219,1719,3684,621,0,4782,11,0,88,5110,12956,4869,12587,3061,7374,1195,5356,0.3,0,196,414,0,0,0,0,4,58,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,38,324,149,579,1027,4579,983,4318,44,261,1761,4182,540,0,5403,9,0,90,4647,12896,4435,12521,2757,7377,969,4778,0.3,0,148,439,0,0,0,0,3,59,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,55,194,104,578,908,4338,866,4123,42,215,1514,4134,406,0,5242,7,0,92,4201,12669,4012,12306,2499,7376,854,4735,0.3,0,156,396,0,0,0,0,2,60,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,65,261,88,502,981,4180,921,3991,60,189,1380,3854,260,0,4974,5,0,94,3817,12604,3648,12209,2349,7376,894,4434,0.3,0,140,424,0,0,0,0,2,61,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,34,398,122,353,914,4353,861,4149,53,204,1335,4087,269,0,5153,5,0,94,3451,12425,3276,12011,2116,7375,706,5448,0.3,0,158,431,0,0,0,0,1,61,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,64,263,55,610,838,4382,790,4181,48,201,1112,3897,110,0,4899,2,0,97,3066,12454,2901,12093,1940,7375,675,4657,0.3,0,148,378,0,0,0,0,1,61,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,18,204,96,609,711,4333,671,4136,40,197,1038,3772,98,0,4712,2,0,97,2634,12591,2521,12213,1687,7374,541,5258,0.3,0,107,384,0,0,0,0,1,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,43,367,45,508,655,4207,625,3995,30,212,978,3930,116,0,4792,2,0,97,2284,12426,2164,12038,1402,7376,482,5627,0.3,0,109,399,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,32,408,43,567,602,4369,580,4155,22,214,766,3949,0,0,4715,0,0,100,1978,12382,1860,11981,1258,7371,432,5516,0.3,0,109,410,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,15,116,62,761,509,4912,482,4649,27,263,658,3879,0,0,4537,0,0,100,1684,12944,1598,12541,1058,7377,341,4781,0.3,0,81,408,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,34,150,24,614,480,4475,461,4243,19,232,618,3751,0,0,4369,0,0,100,1441,13199,1391,12758,937,7377,308,4840,0.3,0,50,441,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,20,374,41,423,344,4582,321,4342,23,240,501,3914,0,0,4415,0,0,100,1211,13354,1139,12948,818,7377,353,5417,0.3,0,72,406,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,11,286,47,595,366,4841,342,4586,24,255,416,4367,0,0,4783,0,0,100,1065,13347,1018,12961,675,7376,256,4441,0.3,0,47,386,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,4,101,40,620,321,4505,314,4267,7,238,397,4000,0,0,4397,0,0,100,935,13379,882,12974,580,7376,217,4780,0.3,0,53,405,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,2,295,33,490,271,4142,250,3955,21,187,271,4132,0,0,4403,0,0,100,861,12943,828,12554,533,7377,210,4922,0.3,0,33,389,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,26,254,8,550,258,4305,241,4116,17,189,301,4354,0,0,4655,0,0,100,768,12442,740,11996,462,7377,149,4803,0.3,0,28,446,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,11,354,14,452,226,4405,212,4203,14,202,273,4023,0,0,4296,0,0,100,679,12312,654,11849,427,7377,134,5868,0.3,0,25,463,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,13,107,8,841,166,4371,156,4156,10,215,228,3650,0,0,3878,0,0,100,582,12501,554,12102,350,7377,139,5039,0.3,0,28,399,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,4,371,16,481,135,4538,129,4298,6,240,210,3832,0,0,4042,0,0,100,473,12724,449,12292,301,7375,132,4474,0.3,0,24,432,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,8,505,17,260,127,4491,121,4265,6,226,188,3894,0,0,4082,0,0,100,382,12818,360,12412,238,7377,65,4282,0.3,0,22,406,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,5,136,7,567,138,4245,128,4024,10,221,127,3886,0,0,4013,0,0,100,361,12699,345,12286,232,7376,70,4659,0.3,0,16,413,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,5,211,9,587,97,4391,89,4165,8,226,114,4026,0,0,4140,0,0,100,320,12572,309,12154,193,7377,77,4760,0.3,0,11,418,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,7,426,9,339,89,3914,84,3742,5,172,107,4032,0,0,4139,0,0,100,286,11981,273,11598,202,7374,61,4886,0.3,0,13,383,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,1,344,7,455,67,4185,66,3967,1,218,113,3766,0,0,3879,0,0,100,226,11923,204,11503,151,7372,72,4559,0.3,0,22,420,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,3,245,8,514,70,4438,66,4214,4,224,72,3897,0,0,3969,0,0,100,198,11977,185,11544,119,7377,45,4933,0.3,0,13,433,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,4,327,4,520,61,4130,57,3887,4,243,71,3456,0,0,3527,0,0,100,171,12127,164,11728,105,7372,37,4536,0.3,0,7,399,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,0,378,3,393,56,4186,55,3969,1,217,53,3668,0,0,3721,0,0,100,166,12164,160,11768,105,7375,40,4509,0.3,0,6,396,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,4,313,4,428,44,4311,44,4089,0,222,55,3974,0,0,4029,0,0,100,149,12025,141,11622,92,7374,30,4709,0.3,0,8,403,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,1,342,4,475,44,4202,39,4002,5,200,47,3673,0,0,3720,0,0,100,133,12084,126,11683,79,7373,44,5469,0.3,0,7,401,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,4,485,2,406,25,4322,25,4113,0,209,52,3679,0,0,3731,0,0,100,99,12249,94,11845,50,7375,18,4169,0.3,0,5,404,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,1,295,1,392,30,4245,30,4016,0,229,37,3799,0,0,3836,0,0,100,87,12204,82,11797,53,7376,18,4278,0.3,0,5,407,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,2,309,1,375,28,4152,26,3946,2,206,30,3743,0,0,3773,0,0,100,78,12130,71,11749,41,7376,10,4458,0.3,0,7,381,0,0,0,0,0,62,38,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
152,0,116,0,600,32,4141,29,3929,3,212,23,3856,0,0,3879,0,0,100,77,11950,74,11556,50,7377,23,5046,0.3,0,3,394,0,0,0,0,0,62,37,./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv
