run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4293,0,5826,0,3984,0,2493,0.2,0,0,174,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,214,0,178,0,406,0,381,0,25,0,0,0,0,0,0,0,0,1,4837,1,5956,1,4469,0,3302,0.2,0,0,251,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,124,0,454,0,982,0,934,0,48,0,0,0,0,0,0,0,0,1,5899,1,6671,1,5294,0,3275,0.2,0,0,248,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,286,0,290,0,1508,0,1434,0,74,0,3746,0,0,3746,0,0,100,1,3713,1,4224,1,2965,1,1965,0.2,0,0,178,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,76,0,240,0,1837,0,1750,0,87,1,619,0,0,620,0,0,100,0,5031,0,5163,0,4187,0,2613,0.2,0,0,239,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,125,0,294,1,2260,1,2154,0,106,0,1129,71,0,1058,6,0,93,78,6193,75,5877,9,5349,3,3581,0.2,0,1,318,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,201,2,368,0,2672,0,2536,0,136,0,1536,0,0,1536,0,0,100,75,6953,70,6615,8,6105,3,4072,0.2,0,1,342,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,226,1,456,0,2694,0,2548,0,146,0,1842,0,0,1842,0,0,100,70,7406,66,7094,7,6377,5,3811,0.2,0,0,316,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,203,0,421,6,3029,6,2846,0,183,66,2163,0,0,2229,0,0,100,6,7880,6,7542,3,6668,1,3373,0.2,0,0,338,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,1,194,0,374,1,2959,1,2828,0,131,0,2282,0,0,2282,0,0,100,7,8160,7,7815,5,6788,1,4423,0.2,0,0,345,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,283,0,504,0,3354,0,3178,0,176,0,2335,0,0,2335,0,0,100,7,8757,7,8396,3,7118,1,4445,0.2,0,0,361,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,427,0,325,1,3502,1,3318,0,184,6,2592,0,0,2598,0,0,100,2,9229,2,8827,1,7344,1,5702,0.2,0,0,402,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,506,0,451,0,3774,0,3574,0,200,1,2510,0,0,2511,0,0,100,1,9985,1,9593,1,7534,1,4678,0.2,0,0,392,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,270,0,481,1,4005,1,3799,0,206,0,2877,0,0,2877,0,0,100,2,10623,2,10225,2,7668,0,4575,0.2,0,0,398,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,339,0,410,3,4122,2,3920,1,202,1,3014,0,0,3015,0,0,100,3,11241,2,10812,1,7722,0,5487,0.2,0,1,429,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,184,0,717,1,4469,1,4247,0,222,0,3264,0,0,3264,0,0,100,3,11923,3,11513,3,7779,1,5619,0.2,0,0,410,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,425,0,524,0,4807,0,4542,0,265,1,3481,0,0,3482,0,0,100,2,12721,2,12343,1,7794,0,3973,0.2,0,0,378,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,276,0,383,1,4536,1,4314,0,222,1,3614,0,0,3615,0,0,100,2,13159,2,12712,1,7794,1,5495,0.2,0,0,447,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,1,227,0,703,0,4585,0,4357,0,228,1,3958,0,0,3959,0,0,100,1,13240,1,12816,0,7778,0,4835,0.2,0,0,424,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,270,0,533,0,4480,0,4267,0,213,0,4259,276,0,3983,6,0,93,285,12836,272,12395,52,7789,14,4927,0.2,0,2,452,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,392,2,472,2,4321,2,4121,0,200,1,4003,0,0,4004,0,0,100,273,12622,262,12227,63,7792,32,4878,0.2,0,2,404,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,2,196,2,597,8,4520,8,4311,0,209,0,4062,0,0,4062,0,0,100,270,12588,250,12203,72,7782,28,5107,0.2,0,5,400,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,2,226,3,672,9,4468,8,4241,1,227,240,3868,0,0,4108,0,0,100,18,12707,18,12272,13,7794,5,4651,0.2,0,0,435,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,1,162,0,589,13,4325,13,4095,0,230,2,3826,0,0,3828,0,0,100,29,12665,27,12285,18,7790,9,5804,0.2,0,2,380,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,1,201,1,780,17,4389,16,4166,1,223,8,4027,0,0,4035,0,0,100,35,12558,27,12172,21,7788,13,5183,0.2,0,8,386,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,1,77,1,766,17,4588,15,4365,2,223,5,3982,0,0,3987,0,0,100,37,12672,36,12282,25,7793,8,5684,0.2,0,1,390,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,362,1,610,14,4658,14,4434,0,224,9,3840,0,0,3849,0,0,100,41,13000,41,12610,30,7794,19,5665,0.2,0,0,390,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,470,2,498,11,4697,10,4457,1,240,13,3903,0,0,3916,0,0,100,38,13312,36,12925,27,7793,15,6150,0.2,0,2,387,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,169,1,842,15,4897,15,4650,0,247,13,4084,0,0,4097,0,0,100,38,13634,34,13249,26,7794,15,4198,0.2,0,4,385,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,2,351,0,346,15,4624,15,4392,0,232,12,4171,0,0,4183,0,0,100,37,13604,37,13164,28,7794,13,4216,0.2,0,0,440,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,539,2,140,10,4453,10,4221,0,232,8,4231,0,0,4239,0,0,100,39,13262,37,12883,29,7793,12,4241,0.2,0,2,379,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,1,398,0,307,8,4379,8,4165,0,214,14,4349,0,0,4363,0,0,100,31,12812,29,12356,26,7781,7,4108,0.2,0,2,456,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,362,0,300,14,4338,13,4139,1,199,12,4109,0,0,4121,0,0,100,30,12506,30,12079,25,7794,17,4627,0.2,0,0,427,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,231,4,547,13,3795,13,3610,0,185,9,3926,0,0,3935,0,0,100,34,11868,33,11494,21,7793,8,6242,0.2,0,1,374,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,1,99,1,982,11,4299,11,4105,0,194,7,3860,0,0,3867,0,0,100,37,11851,36,11436,19,7790,13,4573,0.2,0,1,415,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,168,2,573,11,4479,11,4255,0,224,12,3861,0,0,3873,0,0,100,35,11945,34,11582,26,7792,8,5181,0.2,0,1,363,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,149,0,727,11,4491,11,4256,0,235,13,3354,0,0,3367,0,0,100,32,12613,32,12267,19,7794,6,5347,0.2,0,0,346,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,2,399,0,478,7,4651,6,4414,1,237,11,3832,0,0,3843,0,0,100,27,12982,25,12621,13,7792,4,5600,0.2,0,2,361,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,384,0,570,6,4816,6,4577,0,239,10,3987,0,0,3997,0,0,100,21,13348,21,12956,17,7793,5,6293,0.2,0,0,392,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,231,0,826,5,4540,4,4308,1,232,9,4036,0,0,4045,0,0,100,16,13356,15,12965,12,7794,4,5644,0.2,0,1,391,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,447,0,501,5,4898,5,4646,0,252,6,4144,0,0,4150,0,0,100,14,13609,14,13204,11,7793,6,4947,0.2,0,0,405,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,198,1,639,4,4727,3,4501,1,226,5,4299,0,0,4304,0,0,100,12,13545,12,13129,7,7794,3,5894,0.2,0,0,416,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,182,0,782,8,5156,8,4920,0,236,4,4057,0,0,4061,0,0,100,16,14111,16,13681,12,7794,6,5993,0.2,0,0,430,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,189,0,820,4,5143,4,4901,0,242,5,4328,0,0,4333,0,0,100,15,14395,14,13969,13,7794,2,4720,0.2,0,1,426,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,95,0,665,4,4754,3,4515,1,239,2,4247,0,0,4249,0,0,100,15,14368,13,13945,9,7794,2,5170,0.2,0,2,423,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,339,0,525,5,4940,4,4692,1,248,7,4601,0,0,4608,0,0,100,10,14182,8,13746,7,7794,0,5584,0.2,0,2,436,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,475,0,475,1,4702,1,4480,0,222,2,4638,0,0,4640,0,0,100,7,13709,7,13293,5,7794,3,4608,0.2,0,0,416,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,260,0,462,4,4531,3,4291,1,240,2,4213,0,0,4215,0,0,100,8,13516,7,13143,7,7794,2,3434,0.2,0,1,373,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
50,0,179,0,379,1,4082,1,3863,0,219,4,4434,0,0,4438,0,0,100,4,12702,4,12326,2,7791,1,4860,0.2,0,0,376,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred10_uncolonised.csv
