run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4325,0,5777,0,4022,0,2340,0.2,0,0,223,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,210,0,167,0,400,0,374,0,26,0,0,0,0,0,0,0,0,0,4820,0,5913,0,4455,0,2716,0.2,0,0,238,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,241,0,230,0,855,0,809,0,46,0,0,0,0,0,0,0,0,1,5722,1,6465,1,5169,0,3842,0.2,0,0,261,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,144,0,509,0,1496,0,1423,0,73,0,3727,0,0,3727,0,0,100,1,3549,1,4037,1,2747,1,1852,0.2,0,0,169,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,199,0,102,0,1794,0,1694,0,100,0,620,0,0,620,0,0,100,1,4833,1,4964,1,3983,0,3048,0.2,0,0,201,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,228,0,292,1,2253,1,2133,0,120,1,999,0,0,1000,0,0,100,1,6159,1,5870,0,5231,0,2833,0.2,0,0,289,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,187,0,291,0,2526,0,2406,0,120,0,1573,90,0,1483,6,0,93,99,6709,91,6420,11,5737,2,3338,0.2,0,0,297,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,192,0,376,0,2761,0,2626,0,135,0,1821,0,0,1821,0,0,100,91,7291,86,6967,8,5981,4,3481,0.2,0,0,329,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,265,0,303,2,2562,2,2434,0,128,1,2165,0,0,2166,0,0,100,87,7314,83,6995,11,6047,2,4292,0.2,0,1,322,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,242,0,440,2,3041,2,2878,0,163,81,2123,0,0,2204,0,0,100,4,7839,4,7498,2,6176,2,3954,0.2,0,0,341,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,1,311,0,365,1,3221,1,3053,0,168,0,2347,0,0,2347,0,0,100,5,8305,5,7978,3,6410,1,4336,0.2,0,0,327,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,97,0,637,1,3468,1,3305,0,163,2,2197,0,0,2199,0,0,100,4,9180,4,8831,2,6801,2,5374,0.2,0,0,349,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,391,0,481,3,3804,3,3612,0,192,2,2608,0,0,2610,0,0,100,5,9937,5,9550,2,7097,0,3477,0.2,0,0,387,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,230,0,332,2,3747,2,3591,0,156,1,2780,0,0,2781,0,0,100,6,10450,6,10060,3,7180,0,4386,0.2,0,0,390,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,135,0,582,1,3832,1,3655,0,177,1,3027,0,0,3028,0,0,100,6,10786,6,10426,3,7245,1,4829,0.2,0,0,360,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,290,0,573,1,4040,1,3830,0,210,3,3319,0,0,3322,0,0,100,4,11033,4,10607,3,7269,2,4456,0.2,0,0,426,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,333,0,416,0,3823,0,3634,0,189,2,3303,0,0,3305,0,0,100,2,11049,2,10631,0,7241,0,5542,0.2,0,0,418,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,191,0,706,1,4098,1,3908,0,190,1,3344,208,0,3137,6,0,93,221,11202,212,10861,23,7272,11,4951,0.2,0,3,347,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,1,256,0,529,4,4359,2,4133,2,226,1,3505,0,0,3506,0,0,100,213,11614,204,11257,25,7281,12,5471,0.2,0,1,365,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,2,265,1,718,5,4390,5,4170,0,220,0,3371,0,0,3371,0,0,100,209,12182,197,11833,25,7281,11,5129,0.2,0,2,359,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,1,354,0,515,6,4591,5,4366,1,225,190,3583,0,0,3773,0,0,100,12,12740,11,12345,6,7282,4,4902,0.2,0,1,395,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,316,1,512,5,4698,5,4471,0,227,2,3866,0,0,3868,0,0,100,14,13078,13,12685,11,7281,5,4756,0.2,0,1,393,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,122,0,659,3,4238,2,4022,1,216,5,3939,0,0,3944,0,0,100,10,12898,9,12526,7,7282,4,4986,0.2,0,1,372,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,1,359,0,483,9,4479,7,4267,2,212,4,4093,0,0,4097,0,0,100,12,12824,12,12426,10,7282,2,4560,0.2,0,0,398,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,386,1,375,10,4299,9,4052,1,247,3,4201,0,0,4204,0,0,100,18,12411,17,12011,13,7274,6,5518,0.2,0,1,400,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,1,307,0,597,6,4499,6,4246,0,253,1,3774,0,0,3775,0,0,100,22,12626,22,12273,16,7282,3,5145,0.2,0,0,353,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,469,0,380,5,4366,5,4152,0,214,7,4037,0,0,4044,0,0,100,20,12499,18,12115,11,7281,6,4748,0.2,0,2,384,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,388,2,436,1,4248,1,3994,0,254,8,3797,0,0,3805,0,0,100,11,12458,11,12085,6,7281,2,5110,0.2,0,0,373,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,261,0,612,4,4596,4,4347,0,249,5,3956,0,0,3961,0,0,100,10,12618,9,12244,7,7282,3,5194,0.2,0,1,374,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,230,0,633,1,4693,1,4446,0,247,4,3923,0,0,3927,0,0,100,6,12909,5,12540,4,7281,3,4954,0.2,0,1,369,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,0,0,881,2,4525,1,4280,1,245,1,3816,0,0,3817,0,0,100,5,13147,5,12803,2,7282,2,4598,0.2,0,0,344,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,103,0,641,6,4578,5,4365,1,213,3,4114,0,0,4117,0,0,100,7,13182,7,12820,4,7282,1,5332,0.2,0,0,362,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,279,0,630,1,4528,1,4285,0,243,1,4223,0,0,4224,0,0,100,7,13021,7,12604,2,7281,0,4584,0.2,0,0,417,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,214,0,539,2,4337,2,4116,0,221,1,4036,0,0,4037,0,0,100,8,12803,8,12433,4,7280,1,4780,0.2,0,0,370,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
78,0,159,0,619,3,4382,2,4142,1,240,5,4080,0,0,4085,0,0,100,5,12621,5,12236,3,7279,3,4787,0.2,0,0,385,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
