run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333,0,5783,0,4015,0,2493,0.2,0,0,217,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,185,0,230,0,412,0,391,0,21,0,0,0,0,0,0,0,0,1,4833,1,5941,1,4450,1,2673,0.2,0,0,235,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,221,0,191,0,870,0,834,0,36,0,0,0,0,0,0,0,0,1,5807,1,6514,1,5220,1,2967,0.2,0,0,282,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,87,0,393,0,1351,0,1279,0,72,0,3729,0,0,3729,0,0,100,1,3443,1,3969,0,2699,0,1570,0.2,0,0,138,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,114,0,159,0,1609,0,1532,0,77,1,615,34,0,582,6,0,93,39,4542,39,4688,5,3825,3,2318,0.2,0,0,200,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,97,0,265,2,2071,2,1975,0,96,0,1055,0,0,1055,0,0,100,41,5661,38,5382,7,4829,3,3263,0.2,0,1,281,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,225,0,319,1,2299,1,2179,0,120,0,1437,0,0,1437,0,0,100,39,6198,34,5905,6,5460,3,3409,0.2,0,1,297,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,67,0,468,3,2492,2,2384,1,108,32,1614,0,0,1646,0,0,100,4,6738,4,6415,2,5813,0,4158,0.2,0,0,323,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,159,0,523,1,2521,1,2388,0,133,1,2041,0,0,2042,0,0,100,4,6836,4,6519,2,5871,1,4231,0.2,0,0,317,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,59,0,620,1,3078,1,2939,0,139,1,1944,0,0,1945,0,0,100,4,7587,4,7226,3,6223,1,3843,0.2,0,0,361,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,268,1,397,3,3285,3,3121,0,164,2,2099,0,0,2101,0,0,100,5,8342,5,8015,4,6686,1,3993,0.2,0,0,327,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,499,0,187,0,3498,0,3335,0,163,1,2146,0,0,2147,0,0,100,4,9297,4,8918,3,7152,2,3945,0.2,0,0,379,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,311,1,337,1,3317,0,3149,1,168,1,2638,0,0,2639,0,0,100,3,9526,3,9143,1,7239,1,5288,0.2,0,0,383,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,101,0,815,0,3825,0,3638,0,187,3,2835,0,0,2838,0,0,100,0,10058,0,9670,0,7424,0,4235,0.2,0,0,388,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,337,0,406,2,3536,2,3350,0,186,0,3053,201,0,2852,6,0,93,213,9978,203,9629,19,7421,8,5121,0.2,0,1,358,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,325,0,489,1,3971,1,3793,0,178,0,2875,0,0,2875,0,0,100,204,10649,193,10270,27,7525,9,5857,0.2,0,1,389,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,2,238,0,753,2,4516,2,4298,0,218,0,3357,0,0,3357,0,0,100,195,11334,186,10938,23,7578,12,5558,0.2,0,0,405,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
64,0,443,1,527,5,4703,4,4471,1,232,183,2962,0,0,3145,0,0,100,7,12568,7,12156,5,7603,4,4550,0.2,0,0,412,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
