run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368,0,5781,0,4049,0,2834,0,0,0,219,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,281,0,211,0,481,0,452,0,29,0,0,0,0,0,0,0,0,2,4921,1,6001,0,4531,0,3052,0,0,1,233,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,20,0,476,0,963,0,914,0,49,0,0,0,0,0,0,0,0,3,5936,2,6627,0,5385,0,3702,0,0,1,291,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,92,0,544,0,1576,0,1486,0,90,0,3759,228,0,3531,6,0,93,235,3704,224,4157,7,3159,4,1696,0,0,0,213,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,2,135,1,160,0,1867,0,1765,0,102,1,661,0,0,662,0,0,100,223,5000,218,5094,9,4459,6,2848,0,0,0,235,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,1,96,1,381,2,2449,2,2304,0,145,1,1067,0,0,1068,0,0,100,219,6410,206,6103,11,5624,4,4008,0,0,0,320,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,1,97,1,567,3,2758,2,2615,1,143,204,1560,0,0,1764,0,0,100,4,7242,4,6908,1,6103,0,4329,0,0,0,334,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,457,0,273,0,2893,0,2757,0,136,0,1872,0,0,1872,0,0,100,4,7868,4,7522,3,6396,1,4529,0,0,0,346,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,136,0,588,1,3032,1,2898,0,134,2,2345,0,0,2347,0,0,100,3,8145,3,7812,3,6597,1,3803,0,0,0,333,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,231,0,399,3,3259,3,3109,0,150,2,2339,0,0,2341,0,0,100,4,8653,4,8350,3,6761,0,3378,0,0,0,303,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,228,0,321,2,3412,2,3256,0,156,0,2516,0,0,2516,0,0,100,6,9181,6,8833,3,6957,2,4931,0,0,0,348,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,56,0,766,1,3599,1,3406,0,193,1,2625,0,0,2626,0,0,100,6,9714,5,9416,5,7169,4,4993,0,0,1,298,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,273,0,577,3,3983,3,3783,0,200,3,2880,0,0,2883,0,0,100,5,10417,4,10066,3,7305,2,5539,0,0,1,351,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,240,0,684,0,3991,0,3772,0,219,1,3013,0,0,3014,0,0,100,3,10941,3,10580,3,7391,2,4739,0,0,0,361,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,338,0,448,3,4168,2,3949,1,219,1,3152,0,0,3153,0,0,100,4,11501,4,11129,3,7411,2,4960,0,0,0,372,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,19,0,766,2,4399,2,4166,0,233,2,3508,0,0,3510,0,0,100,4,11912,4,11493,2,7414,0,4804,0,0,0,419,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,287,0,523,2,4201,2,3989,0,212,0,3485,0,0,3485,0,0,100,6,12110,6,11742,4,7412,2,5547,0,0,0,368,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,397,0,501,3,4619,3,4385,0,234,2,3681,0,0,3683,0,0,100,7,12582,7,12198,5,7413,2,4422,0,0,0,384,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
4,0,161,1,545,1,4371,1,4130,0,241,2,3902,0,0,3904,0,0,100,6,12559,6,12189,5,7414,4,4339,0,0,0,370,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
