run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333,0,5776,0,4050,0,2817,0,0,0,224,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
30,0,167,0,307,0,465,0,432,0,33,0,0,0,0,0,0,0,0,4,4874,4,5986,1,4484,1,2603,0,0,0,223,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
30,0,228,0,241,0,873,0,824,0,49,0,0,0,0,0,0,0,0,4,5850,4,6565,2,5301,1,3933,0,0,0,270,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
30,0,461,0,219,0,1551,0,1466,0,85,0,3738,0,0,3738,0,0,100,4,3681,4,4145,3,2848,1,1712,0,0,0,193,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
30,0,125,0,171,1,1803,1,1720,0,83,4,656,0,0,660,0,0,100,1,4929,1,5038,1,4091,0,2961,0,0,0,221,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
30,0,194,0,281,1,2338,1,2229,0,109,0,1052,0,0,1052,0,0,100,2,6271,2,5986,1,5459,1,3309,0,0,0,285,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
30,0,61,1,489,0,2584,0,2465,0,119,0,1598,0,0,1598,0,0,100,2,6922,2,6575,0,6010,0,3176,0,0,0,347,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
30,0,177,0,352,1,2744,1,2606,0,138,1,1789,119,0,1671,6,0,93,132,7396,126,7063,9,6191,7,4008,0,0,0,339,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
30,1,182,2,517,1,3038,1,2894,0,144,1,2256,0,0,2257,0,0,100,126,7782,120,7452,12,6460,3,4590,0,0,0,336,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
30,0,186,0,632,0,3149,0,2985,0,164,0,2204,0,0,2204,0,0,100,120,8318,115,7973,12,6742,6,4658,0,0,1,349,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
