run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4334,0,5804,0,4025,0,2909,0.2,0,0,196,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,80,0,414,0,481,0,459,0,22,0,0,0,0,0,0,0,0,1,4946,1,6004,0,4538,0,3134,0.2,0,0,260,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,102,0,441,0,991,0,940,0,51,0,0,0,0,0,0,0,0,4,5949,4,6646,3,5342,2,3727,0.2,0,0,299,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,229,0,399,0,1610,0,1529,0,81,0,3718,0,0,3718,0,0,100,4,3828,1,4330,2,3057,1,2563,0.2,0,3,173,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,254,0,178,1,2103,1,2001,0,102,0,693,0,0,693,0,0,100,2,5351,2,5440,2,4453,2,2173,0.2,0,0,253,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,41,0,334,2,2383,2,2256,0,127,1,1101,0,0,1102,0,0,100,3,6670,3,6348,3,5807,1,2990,0.2,0,0,322,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,203,0,294,2,2459,2,2335,0,124,0,1643,0,0,1643,0,0,100,5,7107,5,6791,5,6083,3,3988,0.2,0,0,316,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,169,0,501,4,2704,4,2588,0,116,1,2039,0,0,2040,0,0,100,8,7400,8,7113,7,6289,4,3684,0.2,0,0,287,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,188,1,432,0,2837,0,2685,0,152,2,2350,0,0,2352,0,0,100,6,7537,6,7185,3,6379,1,3924,0.2,0,0,352,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,195,0,484,0,2954,0,2814,0,140,2,2105,0,0,2107,0,0,100,4,7975,4,7652,4,6609,0,4558,0.2,0,0,323,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,328,0,467,2,3182,2,3014,0,168,4,2314,0,0,2318,0,0,100,2,8438,2,8098,2,6874,1,4396,0.2,0,0,340,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,215,0,500,1,3624,1,3432,0,192,0,2419,0,0,2419,0,0,100,3,9219,3,8872,2,7155,1,4518,0.2,0,0,347,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,324,0,378,1,3697,1,3518,0,179,0,2587,0,0,2587,0,0,100,4,9920,4,9582,3,7399,3,4419,0.2,0,0,338,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,335,1,454,3,3840,3,3638,0,202,2,2757,0,0,2759,0,0,100,5,10587,4,10172,3,7624,1,4381,0.2,0,1,415,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,182,0,576,0,3928,0,3719,0,209,0,3132,0,0,3132,0,0,100,4,10879,4,10458,4,7668,2,5564,0.2,0,0,421,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,1,343,1,603,1,4172,1,3971,0,201,1,3222,0,0,3223,0,0,100,4,11318,4,10908,3,7710,1,5487,0.2,0,0,410,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,249,1,687,0,4204,0,3973,0,231,3,3358,0,0,3361,0,0,100,1,11642,1,11248,0,7718,0,4570,0.2,0,0,394,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,174,0,612,1,4532,1,4297,0,235,0,3445,216,0,3229,6,0,93,226,12114,220,11714,28,7735,14,4895,0.2,0,2,404,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,46,4,786,2,4463,2,4226,0,237,1,3667,0,0,3668,0,0,100,221,12403,210,12054,27,7747,13,5361,0.2,0,1,359,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,97,2,743,5,4473,5,4252,0,221,0,3696,0,0,3696,0,0,100,215,12738,204,12353,33,7755,16,5066,0.2,0,2,394,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,317,1,497,4,4514,4,4284,0,230,198,3949,0,0,4147,0,0,100,10,12820,10,12363,9,7760,2,4898,0.2,0,0,457,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,0,51,0,765,7,4351,7,4139,0,212,2,3948,0,0,3950,0,0,100,15,12665,15,12241,12,7760,4,5156,0.2,0,0,424,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,1,413,0,417,11,4377,10,4147,1,230,4,3946,0,0,3950,0,0,100,21,12565,21,12181,11,7755,3,5033,0.2,0,0,384,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
66,1,472,0,349,8,4419,8,4193,0,226,4,3987,0,0,3991,0,0,100,25,12506,21,12133,19,7739,9,4838,0.2,0,4,373,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
