run,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation-data
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321,0,5813,0,4029,0,2558,0.2,0,0,187,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,219,0,180,0,439,0,422,0,17,0,0,0,0,0,0,0,0,1,4915,1,5995,1,4549,1,2709,0.2,0,0,242,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,159,0,295,0,869,0,820,0,49,0,0,0,0,0,0,0,0,1,5864,1,6572,1,5326,0,2719,0.2,0,0,276,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,154,0,305,0,1278,0,1224,0,54,0,3759,0,0,3759,0,0,100,1,3396,1,3920,0,2702,0,1798,0.2,0,0,147,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,86,0,223,0,1644,0,1564,0,80,1,664,39,0,626,6,0,93,40,4490,40,4594,0,3754,0,2419,0.2,0,0,230,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,210,0,193,1,2010,1,1900,0,110,0,1018,66,0,952,6,0,93,117,5481,115,5227,10,4887,6,2954,0.2,0,1,255,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,163,1,344,1,2385,1,2254,0,131,0,1366,0,0,1366,0,0,100,116,6191,111,5855,15,5482,5,3716,0.2,0,1,340,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,207,0,398,1,2418,1,2297,0,121,36,1631,0,0,1667,0,0,100,76,6592,72,6301,15,5707,5,3773,0.2,0,0,295,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,1,293,0,328,2,2624,2,2504,0,120,70,1925,0,0,1995,0,0,100,4,6952,4,6583,2,5899,1,4120,0.2,0,0,369,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,395,0,270,3,2943,3,2788,0,155,1,1977,0,0,1978,0,0,100,6,7465,5,7127,3,6251,2,4343,0.2,0,1,338,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,361,0,365,5,3308,5,3159,0,149,1,2052,0,0,2053,0,0,100,9,8316,9,7984,6,6511,2,4706,0.2,0,0,332,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,249,1,542,2,3569,2,3383,0,186,2,2217,0,0,2219,0,0,100,9,9248,9,8909,3,6980,1,4696,0.2,0,0,339,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,241,0,515,2,3805,2,3610,0,195,2,2503,0,0,2505,0,0,100,9,10122,8,9725,5,7216,3,4897,0.2,0,1,397,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,221,0,549,4,4180,4,3969,0,211,5,2882,0,0,2887,0,0,100,7,10942,7,10596,7,7303,4,5192,0.2,0,0,346,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
83,0,96,0,739,1,4424,1,4222,0,202,2,3101,0,0,3103,0,0,100,6,11835,5,11467,5,7397,3,4510,0.2,0,1,368,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
