run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4350,0,5732,0,3888,0,2741,0.2,0,0,268,0,0,2034,2174,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,0,0,177,0,306,0,450,0,420,0,30,0,0,0,0,0,0,0,0,0,4852,0,5897,0,4267,0,1459,0.2,0,0,255,0,0,431,518,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,1,0,119,0,102,0,699,0,653,0,46,0,0,0,0,0,0,0,0,3,5576,3,5538,3,4453,0,644,0.2,0,0,1015,0,0,59,50,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,32,0,81,0,815,0,772,0,43,0,0,0,0,0,0,0,0,3,5680,2,6009,3,4368,1,1510,0.2,0,1,327,0,0,64,25,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,92,0,152,1,1110,1,1042,0,68,0,0,0,0,0,0,0,0,3,6772,2,6837,0,4462,0,3397,0.2,0,1,254,0,0,20,44,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,88,0,467,0,1579,0,1501,0,78,0,0,0,0,0,0,0,0,5,8345,5,8027,5,4442,0,2749,0.2,0,0,318,0,0,59,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,4,0,32,0,439,0,1840,0,1734,0,106,0,2631,0,0,2631,0,0,100,5,7191,5,6855,4,4427,2,2938,0.2,0,0,336,0,0,23,86,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,159,0,330,0,1975,0,1880,0,95,0,0,0,0,0,0,0,0,5,8791,2,8131,2,4362,0,715,0.2,0,3,660,0,0,34,37,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,69,0,55,0,1903,0,1801,0,102,2,1003,0,0,1005,0,0,100,0,8983,0,8736,0,4328,0,2154,0.2,0,0,247,0,0,19,12,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,148,0,212,1,2088,1,1990,0,98,0,820,47,0,773,6,0,93,52,9910,51,9648,9,4313,5,3027,0.2,0,1,262,0,0,0,12,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,1,216,1,273,0,1999,0,1922,0,77,0,1124,0,0,1124,0,0,100,51,10485,46,10262,8,4308,3,2697,0.2,0,2,226,0,0,32,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,225,1,211,1,1938,1,1833,0,105,0,1429,0,0,1429,0,0,100,47,10718,43,10437,10,4305,3,3317,0.2,0,1,284,0,0,11,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,156,0,389,3,2243,2,2108,1,135,0,1381,0,0,1381,0,0,100,45,11239,41,10977,11,4304,6,3485,0.2,0,2,264,0,0,17,13,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,1,179,0,395,2,2466,2,2345,0,121,0,1635,0,0,1635,0,0,100,43,11758,41,11528,8,4294,3,2662,0.2,0,0,232,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,157,0,273,3,2672,3,2523,0,149,0,1598,0,0,1598,0,0,100,44,12536,42,12332,11,4293,7,2273,0.2,0,1,205,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,3,1,163,1,255,8,2638,7,2523,1,115,35,1783,0,0,1818,0,0,100,14,13122,14,12905,7,4297,3,3032,0.2,0,0,217,0,0,13,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,233,0,270,1,2697,1,2561,0,136,0,1705,0,0,1705,0,0,100,15,13830,14,13467,10,4295,2,1840,0.2,0,1,363,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,148,0,158,3,2342,3,2247,0,95,1,1657,0,0,1658,0,0,100,16,14113,15,13844,11,4294,8,2717,0.2,0,1,269,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,1,181,0,292,4,2302,4,2161,0,141,1,1909,0,0,1910,0,0,100,18,14173,17,13964,7,4296,6,2776,0.2,0,1,209,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,2,132,0,329,6,2290,6,2193,0,97,2,2180,0,0,2182,0,0,100,21,14033,20,13694,10,4297,3,2522,0.2,0,1,339,0,0,0,37,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,129,0,284,4,2307,4,2191,0,116,3,2280,0,0,2283,0,0,100,21,13668,21,13421,11,4259,5,3280,0.2,0,0,247,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,1,1,199,0,325,1,2387,1,2265,0,122,5,2297,0,0,2302,0,0,100,17,13454,16,13135,12,4258,7,2233,0.2,0,1,319,0,0,18,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,1,96,0,284,10,2325,10,2224,0,101,1,2332,0,0,2333,0,0,100,25,13086,25,12697,13,4260,4,2484,0.2,0,0,389,0,0,37,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,3,1,143,1,258,4,2373,3,2238,1,135,2,1987,0,0,1989,0,0,100,26,13026,24,12780,13,4258,5,2898,0.2,0,2,246,0,0,15,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,3,2,199,0,281,6,2388,5,2286,1,102,4,1948,0,0,1952,0,0,100,25,13180,24,12700,18,4260,3,2326,0.2,0,1,480,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,69,1,286,4,2375,4,2249,0,126,3,1912,0,0,1915,0,0,100,25,13101,18,12647,19,4257,5,2125,0.2,0,7,454,0,0,14,13,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,0,1,107,0,233,3,2276,2,2147,1,129,3,1881,0,0,1884,0,0,100,17,12987,16,12832,8,4246,7,2380,0.2,0,1,155,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,2,167,3,216,3,2113,3,2012,0,101,1,1998,0,0,1999,0,0,100,18,12905,16,12194,12,4244,0,844,0.2,0,2,711,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,38,0,102,4,1877,4,1793,0,84,5,1880,0,0,1885,0,0,100,15,12158,14,11946,7,4240,5,2925,0.2,0,1,212,0,0,18,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,0,191,0,276,4,1993,4,1895,0,98,2,1932,0,0,1934,0,0,100,16,11971,16,11629,9,4243,6,2106,0.2,0,0,342,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,1,135,0,193,5,1820,4,1748,1,72,4,1947,0,0,1951,0,0,100,16,11465,16,11211,8,4245,5,3518,0.2,0,0,254,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,4,0,217,1,402,9,2053,8,1957,1,96,1,1953,0,0,1954,0,0,100,23,11263,23,11036,14,4242,6,2187,0.2,0,0,227,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
69,2,1,86,0,269,3,2219,3,2115,0,104,2,1919,0,0,1921,0,0,100,24,11294,20,10565,15,4240,0,674,0.2,0,4,729,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
