run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315,0,5797,0,3843,0,2943,0.2,0,0,203,0,0,2129,2406,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
70,0,0,131,0,318,0,491,0,471,0,20,0,0,0,0,0,0,0,0,2,4908,2,6030,1,4354,0,3596,0.2,0,0,238,0,0,223,725,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
70,2,0,438,0,144,0,1126,0,1070,0,56,0,0,0,0,0,0,0,0,2,6095,2,6351,0,4512,0,806,0.2,0,0,775,0,0,91,29,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
70,2,0,73,0,58,0,1183,0,1106,0,77,0,0,0,0,0,0,0,0,7,6807,7,7290,4,4512,2,3013,0.2,0,0,172,0,0,88,45,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
70,2,0,206,0,316,0,1768,0,1695,0,73,0,0,0,0,0,0,0,0,7,8702,7,8803,6,4513,3,3125,0.2,0,0,225,0,0,30,60,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
70,2,0,152,2,414,0,2297,0,2178,0,119,0,0,0,0,0,0,0,0,7,11054,7,10835,2,4458,0,3352,0.2,0,0,219,0,0,48,64,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
70,2,0,118,0,438,1,2450,1,2334,0,116,0,2990,0,0,2990,0,0,100,8,10244,8,9979,4,4394,3,4195,0.2,0,0,265,0,0,11,20,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
70,2,0,43,1,664,3,2801,3,2654,0,147,2,575,0,0,577,0,0,100,9,12146,9,11974,4,4375,1,2592,0.2,0,0,172,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
70,4,0,164,0,254,0,2733,0,2589,0,144,0,1137,0,0,1137,0,0,100,9,13509,9,13239,6,4374,3,2564,0.2,0,0,270,0,0,20,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
70,2,0,153,0,264,1,2870,1,2714,0,156,5,1322,0,0,1327,0,0,100,5,14719,4,13999,5,4377,0,470,0.2,0,1,720,0,0,29,23,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
