run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345,0,5799,0,3909,0,2291,0,0,0,201,0,0,2289,1996,6,6,89,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,199,0,190,0,362,0,344,0,18,0,0,0,0,0,0,0,0,2,4821,2,5703,1,4307,1,1918,0,0,0,440,0,0,400,427,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,0,0,99,0,202,1,717,1,683,0,34,0,0,0,0,0,0,0,0,3,5417,2,6078,3,4560,2,2839,0,0,1,329,0,0,113,67,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,1,0,119,0,352,0,1235,0,1181,0,54,0,0,0,0,0,0,0,0,2,6637,2,6447,0,4658,0,598,0,0,0,835,0,0,0,76,6,6,89,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,1,0,44,0,60,0,1223,0,1169,0,54,0,0,0,0,0,0,0,0,3,7280,2,7025,1,4601,0,1987,0,0,1,598,0,0,21,17,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,0,0,55,0,263,1,1626,1,1532,0,94,0,0,0,0,0,0,0,0,3,8610,3,7955,2,4607,0,2277,0,0,0,655,0,0,13,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,245,0,143,1,1797,1,1713,0,84,0,2343,0,0,2343,0,0,100,4,7372,4,6874,2,4582,1,735,0,0,0,498,0,0,37,22,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,4,0,46,1,62,0,1533,0,1456,0,77,0,0,0,0,0,0,0,0,4,8376,4,8099,3,4579,1,2808,0,0,0,277,0,0,0,28,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,160,0,310,0,1454,0,1385,0,69,1,986,0,0,987,0,0,100,3,8533,3,7780,2,4559,0,654,0,0,0,753,0,0,0,19,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,15,0,95,0,1453,0,1384,0,69,0,1034,0,0,1034,0,0,100,3,8169,3,7992,0,4543,0,3815,0,0,0,177,0,0,0,18,6,6,89,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,117,0,526,1,1778,1,1668,0,110,1,1022,64,0,959,6,0,93,77,8641,72,8488,19,4521,13,2759,0,0,3,155,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,30,1,410,3,2108,3,1990,0,118,1,1437,0,0,1438,0,0,100,74,9104,71,8858,22,4526,20,1990,0,0,1,248,0,0,15,21,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,3,0,126,3,236,8,2019,8,1923,0,96,1,1341,0,0,1342,0,0,100,78,9491,76,9248,25,4502,6,2502,0,0,1,244,0,0,13,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,165,1,247,7,2161,6,2034,1,127,0,1251,0,0,1251,0,0,100,82,10112,75,9688,31,4505,19,2449,0,0,5,426,0,0,20,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,2,50,4,342,9,2259,8,2146,1,113,0,1141,0,0,1141,0,0,100,83,10765,76,10401,30,4508,22,2868,0,0,2,369,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,1,0,297,4,202,10,2220,10,2113,0,107,0,1160,0,0,1160,0,0,100,86,11409,80,11189,39,4509,19,3262,0,0,5,221,0,0,25,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,3,230,3,267,10,2189,9,2091,1,98,53,1379,0,0,1432,0,0,100,36,11956,34,11560,26,4507,10,2032,0,0,2,396,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,80,1,214,15,2301,15,2181,0,120,3,1657,0,0,1660,0,0,100,46,12158,45,11960,28,4510,14,3798,0,0,1,198,0,0,14,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,21,1,612,11,2599,9,2468,2,131,4,1636,0,0,1640,0,0,100,50,12865,49,12669,32,4511,20,2491,0,0,1,196,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,3,107,3,310,17,2482,15,2363,2,119,3,1822,0,0,1825,0,0,100,61,13276,57,13033,33,4510,25,3028,0,0,4,243,0,0,0,17,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,170,4,320,13,2710,13,2580,0,130,5,1952,0,0,1957,0,0,100,65,13733,60,13436,40,4494,28,2957,0,0,5,297,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,2,295,3,189,17,2662,15,2521,2,141,8,1914,0,0,1922,0,0,100,67,14131,65,13910,42,4493,27,2637,0,0,2,221,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,3,4,168,1,271,21,2578,18,2451,3,127,5,1908,0,0,1913,0,0,100,78,14526,75,14396,40,4493,25,3028,0,0,3,130,0,0,13,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,1,138,2,368,19,2335,19,2209,0,126,10,2049,0,0,2059,0,0,100,84,14631,72,14322,60,4494,23,1733,0,0,12,309,0,0,15,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,4,34,4,237,30,2322,29,2205,1,117,7,2290,0,0,2297,0,0,100,94,14308,92,14063,54,4492,37,2181,0,0,3,244,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,1,0,89,2,295,22,2272,21,2143,1,129,13,2201,0,0,2214,0,0,100,100,14073,97,13831,53,4487,24,3013,0,0,3,242,0,0,14,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,1,3,139,2,315,19,2488,15,2359,4,129,9,2386,0,0,2395,0,0,100,103,13880,91,13561,68,4495,32,1730,0,0,11,320,0,0,35,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,1,4,120,3,164,29,2146,29,2047,0,99,10,2361,0,0,2371,0,0,100,110,13306,92,12765,71,4495,21,2097,0,0,18,541,0,0,18,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,1,44,2,310,21,1928,20,1834,1,94,12,2191,0,0,2203,0,0,100,100,12461,88,11854,64,4491,36,2358,0,0,12,607,0,0,0,21,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,205,1,226,30,1939,28,1826,2,113,8,1905,0,0,1913,0,0,100,108,11842,102,11607,70,4472,48,2925,0,0,6,235,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,5,77,5,417,21,2066,20,1971,1,95,12,1899,0,0,1911,0,0,100,110,11733,107,11490,69,4473,35,3578,0,0,4,242,0,0,14,14,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,38,1,538,35,2233,34,2118,1,115,14,1850,0,0,1864,0,0,100,127,11819,123,11608,77,4458,56,3953,0,0,5,210,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,5,342,2,301,50,2571,48,2461,2,110,10,2067,0,0,2077,0,0,100,161,12057,157,11877,99,4456,68,1641,0,0,4,180,0,0,0,24,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,8,32,7,241,37,2468,36,2337,1,131,21,1810,0,0,1831,0,0,100,172,12489,162,12244,111,4436,66,3196,0,0,11,244,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,108,5,438,49,2784,45,2643,4,141,17,1655,0,0,1672,0,0,100,190,13313,180,12956,102,4435,71,2682,0,0,10,357,0,0,0,20,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,8,163,8,299,60,2532,56,2399,4,133,20,1653,0,0,1673,0,0,100,216,13784,204,13607,143,4415,118,3015,0,0,13,176,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,0,4,127,18,401,59,2491,58,2365,1,126,13,1802,0,0,1815,0,0,100,249,14235,241,13990,164,4415,96,2958,0,0,8,245,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,0,0,99,17,396,66,2606,65,2478,1,128,26,1911,0,0,1937,0,0,100,280,14633,235,14025,183,4415,20,686,0,0,44,609,0,0,0,17,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,2,48,0,84,61,2121,60,2026,1,95,39,2147,0,0,2186,0,0,100,256,13958,231,13127,171,4399,21,527,0,0,26,830,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,4,35,1,57,57,1716,54,1627,3,89,20,2000,0,0,2020,0,0,100,265,12803,256,12553,177,4394,125,2719,0,0,10,249,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,3,8,176,10,275,82,1769,78,1677,4,92,24,2252,0,0,2276,0,0,100,310,12019,305,11719,197,4399,128,2164,0,0,5,300,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,3,8,166,12,199,78,1667,73,1591,5,76,40,2065,0,0,2105,0,0,100,338,11291,290,10808,242,4398,129,2163,0,0,49,482,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,12,89,16,287,60,1406,54,1339,6,67,32,1995,0,0,2027,0,0,100,312,10190,291,9657,214,4397,124,2497,0,0,23,531,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,8,94,17,327,86,1687,80,1600,6,87,39,2025,0,0,2064,0,0,100,332,9289,317,9060,232,4391,141,3391,0,0,15,229,0,0,14,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,0,12,144,10,414,113,2286,107,2178,6,108,41,1695,0,0,1736,0,0,100,383,9601,369,9443,267,4395,216,2673,0,0,16,156,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,1,9,203,22,256,131,2256,121,2132,10,124,38,1399,0,0,1437,0,0,100,452,10255,404,9578,314,4399,64,542,0,0,52,673,0,0,0,20,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,3,5,51,9,57,118,2037,108,1944,10,93,52,1335,0,0,1387,0,0,100,460,10230,420,9762,311,4376,147,2264,0,0,41,467,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,10,145,16,243,119,1918,110,1823,9,95,45,1222,0,0,1267,0,0,100,485,10422,451,9861,337,4372,182,2043,0,0,37,558,0,0,0,17,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,13,48,19,305,154,2017,146,1903,8,114,31,1015,0,0,1046,0,0,100,566,10814,544,10622,403,4360,311,1978,0,0,22,192,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,18,181,33,140,164,1725,155,1640,9,85,56,1297,0,0,1353,0,0,100,643,11025,603,10765,465,4360,389,2260,0,0,40,260,0,0,0,0,0,55,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,14,141,48,250,172,1669,161,1591,11,78,66,1777,0,0,1843,0,0,100,698,10628,664,10381,501,4360,390,3016,0,0,38,243,0,0,47,0,0,55,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,3,24,155,46,358,225,1999,215,1920,10,79,83,1805,0,0,1888,0,0,100,796,10539,752,10259,579,4359,381,2822,0,0,44,280,0,0,0,0,0,55,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,28,247,36,218,290,2190,270,2063,20,127,79,1656,0,0,1735,0,0,100,943,10750,860,10248,686,4360,305,1500,0,0,85,500,0,0,0,0,0,55,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,3,18,0,38,254,335,1951,320,1841,15,110,74,1535,0,0,1609,0,0,100,1106,10626,1029,10333,798,4360,463,2874,0,0,76,294,0,0,0,0,0,55,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,4,21,329,60,162,332,2290,318,2180,14,110,105,1652,0,0,1757,0,0,100,1242,10928,1069,10582,925,4355,262,2118,0,0,184,335,0,0,41,0,1,55,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,20,169,23,166,295,2136,282,2025,13,111,95,1409,35,0,1469,2,0,97,1294,11256,1092,10726,939,4360,88,686,0,0,206,526,0,0,0,0,1,55,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,4,9,48,8,57,286,1827,271,1746,15,81,87,1319,24,0,1382,2,0,97,1302,11203,1256,10946,947,4362,723,2887,0,0,45,258,0,0,0,0,1,55,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,38,199,82,297,330,1877,316,1777,14,100,123,1583,37,0,1669,2,0,97,1487,11198,1273,10501,1144,4360,142,543,0,0,209,702,0,0,0,0,1,55,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,0,0,22,90,295,1563,281,1489,14,74,124,1660,43,0,1741,2,0,97,1475,10368,1388,10145,1104,4361,807,3620,0,0,87,223,0,0,0,0,1,55,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,49,217,83,374,340,1929,324,1808,16,121,174,1501,37,0,1638,2,0,97,1576,10527,1510,10251,1194,4358,780,3132,0,0,64,278,0,0,0,0,1,54,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,83,193,68,351,453,2007,434,1894,19,113,174,1812,42,0,1944,2,0,97,1815,10404,1730,10158,1369,4357,629,3180,0,0,84,247,0,0,17,0,2,54,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,38,87,75,453,500,2219,472,2114,28,105,183,1743,101,0,1825,4,0,95,2122,10590,1988,10381,1580,4355,911,2883,0,0,131,212,0,0,0,0,3,53,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,44,136,113,345,598,2401,572,2295,26,106,226,1508,111,0,1623,6,0,93,2451,11248,2352,11075,1880,4362,1061,2882,0,0,93,179,0,0,0,0,4,51,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,2,44,82,131,400,704,2670,667,2540,37,130,251,1584,149,0,1686,8,0,91,2927,12110,2816,11831,2233,4358,1853,2878,0,0,102,288,0,0,0,0,7,49,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,3,170,98,156,391,871,2751,833,2626,38,125,224,1330,195,0,1359,13,0,86,3631,13202,3401,12964,2847,4360,1642,2217,0,0,222,246,0,0,0,0,12,43,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
21,1,165,113,106,248,1118,2525,1053,2400,65,125,271,1656,427,0,1500,21,0,78,4643,13779,4079,13245,3628,4360,1307,2085,0,0,496,602,0,0,0,0,20,35,44,/data/twoIsl_recolonisation/twoIsl_noPred_uncolonised.csv
