run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326,0,5750,0,3922,0,2638,0.2,0,0,250,0,0,2131,2225,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,128,0,268,0,448,0,421,0,27,0,0,0,0,0,0,0,0,2,4830,2,6016,1,4288,1,2218,0.2,0,0,159,0,0,366,472,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,0,0,86,0,273,0,782,0,743,0,39,0,0,0,0,0,0,0,0,2,5787,2,6513,1,4531,1,2616,0.2,0,0,270,0,0,36,96,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,3,0,175,0,239,0,1247,0,1196,0,51,0,0,0,0,0,0,0,0,2,7063,2,7042,1,4576,0,870,0.2,0,0,698,0,0,88,116,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,0,0,54,0,73,2,1447,2,1374,0,73,0,0,0,0,0,0,0,0,4,8113,3,7856,2,4459,1,1430,0.2,0,1,599,0,0,20,40,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,54,0,180,0,1679,0,1589,0,90,0,0,0,0,0,0,0,0,3,9504,3,8542,1,4430,0,826,0.2,0,0,962,0,0,36,15,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,49,0,70,0,1458,0,1391,0,67,0,2424,0,0,2424,0,0,100,3,7545,3,7319,3,4400,1,1860,0.2,0,0,226,0,0,20,21,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,104,1,207,1,1397,1,1328,0,69,0,0,0,0,0,0,0,0,4,8686,4,8455,2,4389,0,2848,0.2,0,0,231,0,0,13,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,245,0,224,0,1439,0,1373,0,66,2,1182,0,0,1184,0,0,100,2,8683,2,8408,1,4398,1,3815,0.2,0,0,275,0,0,14,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,219,0,418,0,1810,0,1714,0,96,0,1205,0,0,1205,0,0,100,2,8974,2,8696,1,4395,0,1960,0.2,0,0,278,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,0,0,64,0,230,0,1958,0,1851,0,107,1,1391,0,0,1392,0,0,100,1,9218,1,9035,0,4391,0,3372,0.2,0,0,183,0,0,14,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,204,0,387,1,2400,1,2289,0,111,0,1641,99,0,1542,6,0,93,111,9690,94,9013,23,4397,0,518,0.2,0,6,688,0,0,0,24,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,4,0,18,0,62,0,2215,0,2115,0,100,0,1067,0,0,1067,0,0,100,94,10119,89,9914,20,4371,7,2617,0.2,0,1,209,0,0,21,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,3,0,167,0,305,0,2267,0,2153,0,114,1,1136,0,0,1137,0,0,100,88,10996,76,10216,19,4378,0,583,0.2,0,2,790,0,0,0,10,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,4,0,28,0,59,0,1705,0,1628,0,77,0,1058,0,0,1058,0,0,100,76,10822,69,10198,18,4369,4,971,0.2,0,3,628,0,0,18,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,28,0,137,2,1422,2,1348,0,74,0,1274,0,0,1274,0,0,100,71,10304,52,9251,21,4362,0,709,0.2,0,7,1065,0,0,0,7,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,45,0,74,3,1066,3,1014,0,52,0,1283,0,0,1283,0,0,100,55,9013,53,8715,15,4352,7,3106,0.2,0,1,299,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,1,162,1,372,8,1349,7,1284,1,65,50,1581,0,0,1631,0,0,100,10,8454,10,8196,6,4351,3,3601,0.2,0,0,258,0,0,30,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,313,1,270,4,1664,3,1600,1,64,0,1549,0,0,1549,0,0,100,13,8285,13,7927,8,4347,3,2902,0.2,0,0,358,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,140,1,336,0,1844,0,1754,0,90,0,1646,0,0,1646,0,0,100,13,8092,12,7856,8,4345,1,3066,0.2,0,1,236,0,0,0,18,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,237,1,261,2,2285,2,2162,0,123,0,1265,0,0,1265,0,0,100,14,8829,14,8629,6,4330,2,2235,0.2,0,0,200,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,210,0,161,0,2594,0,2479,0,115,0,1090,0,0,1090,0,0,100,14,10076,14,9906,9,4341,3,4175,0.2,0,0,170,0,0,0,28,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,0,0,150,0,569,2,2807,2,2651,0,156,3,880,0,0,883,0,0,100,13,11760,12,11539,8,4314,4,2248,0.2,0,1,221,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,124,0,242,3,2755,3,2605,0,150,5,1078,0,0,1083,0,0,100,10,13152,9,12348,6,4317,0,383,0.2,0,1,804,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,19,0,42,2,2147,2,2037,0,110,3,1302,0,0,1305,0,0,100,8,13144,8,13002,3,4313,0,2883,0.2,0,0,142,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,147,0,314,1,2243,1,2110,0,133,0,1481,0,0,1481,0,0,100,9,13696,7,13386,5,4314,1,3769,0.2,0,2,310,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,134,0,516,2,2541,2,2429,0,112,1,1900,0,0,1901,0,0,100,8,13985,7,13790,1,4316,0,3466,0.2,0,1,195,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,3,0,111,0,500,1,2314,1,2191,0,123,0,2188,0,0,2188,0,0,100,8,13863,8,13574,7,4314,2,2826,0.2,0,0,289,0,0,20,17,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,0,0,240,0,244,0,2357,0,2233,0,124,1,2382,0,0,2383,0,0,100,7,13503,6,12867,3,4299,2,1856,0.2,0,1,636,0,0,0,18,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,1,0,112,0,188,1,2356,1,2236,0,120,2,2286,0,0,2288,0,0,100,5,12885,4,12288,4,4280,0,773,0.2,0,1,597,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,41,0,78,3,2232,3,2125,0,107,1,1729,0,0,1730,0,0,100,6,12744,6,12421,4,4282,2,2054,0.2,0,0,323,0,0,0,35,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,4,0,127,0,200,0,1970,0,1860,0,110,1,1825,0,0,1826,0,0,100,5,12523,5,12313,2,4246,2,3133,0.2,0,0,210,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,3,0,208,0,327,2,1872,1,1768,1,104,2,2065,0,0,2067,0,0,100,4,12073,2,11286,3,4244,0,666,0.2,0,2,787,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,55,0,46,1,1648,1,1583,0,65,0,1777,0,0,1777,0,0,100,3,11128,3,10657,1,4239,0,1489,0.2,0,0,471,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,99,0,140,0,1474,0,1390,0,84,0,1802,0,0,1802,0,0,100,3,10287,3,10087,0,4242,0,2679,0.2,0,0,200,0,0,0,0,6,6,89,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,239,0,253,1,1698,1,1608,0,90,0,1873,108,0,1765,6,0,93,119,9826,114,9687,35,4241,21,3193,0.2,0,3,141,0,0,12,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,0,283,0,232,5,1980,5,1882,0,98,1,1840,0,0,1841,0,0,100,118,9779,108,9572,40,4241,11,3038,0.2,0,6,211,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,2,127,1,399,8,2027,8,1943,0,84,0,1631,0,0,1631,0,0,100,116,9931,112,9699,45,4240,14,2285,0.2,0,1,235,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,2,1,171,3,239,4,2174,4,2077,0,97,1,1538,0,0,1539,0,0,100,115,10295,108,10053,39,4243,12,2744,0.2,0,3,246,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
90,1,0,227,2,243,11,2460,11,2333,0,127,0,1396,0,0,1396,0,0,100,119,11058,113,10822,41,4240,23,2625,0.2,0,4,238,0,0,0,0,0,56,44,/data/twoIsl_recolonisation/twoIsl_pred20_uncolonised.csv
