run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337,3326,4704,4859,2686,2647,908,2172,0.5,0,296,141,0.05,0,3385,3580,32,31,37,./data/consistency_two_isl.csv
5,1,54,87,92,275,154,384,145,369,9,15,0,0,0,0,0,0,0,0,3560,3904,3708,4212,2850,3119,0,911,0.5,0,1150,1026,0.05,0,2238,2341,27,35,37,./data/consistency_two_isl.csv
5,1,0,74,0,69,153,532,147,501,6,31,0,0,0,0,0,0,0,0,2876,3727,3351,4189,2272,2950,249,1477,0.5,0,513,540,0.05,0,877,1171,20,43,37,./data/consistency_two_isl.csv
5,4,20,99,18,134,199,783,190,738,9,45,0,0,0,0,0,0,0,0,2888,4284,3031,4358,2322,3444,250,2167,0.5,0,518,596,0.05,0,716,1014,15,48,37,./data/consistency_two_isl.csv
5,2,18,164,15,190,229,1151,217,1081,12,70,0,0,0,0,0,0,0,0,2932,5174,2324,4089,2335,4316,0,1346,0.5,0,934,1397,0.05,0,836,1468,9,54,37,./data/consistency_two_isl.csv
5,0,0,60,0,143,237,1276,220,1214,17,62,0,0,0,0,0,0,0,0,2558,5341,2338,5115,1996,4396,588,3316,0.5,0,220,226,0.05,0,520,1800,5,57,37,./data/consistency_two_isl.csv
5,2,33,72,65,473,237,1603,224,1516,13,87,879,1209,221,0,1867,11,0,88,1910,5480,1312,4032,1412,4653,0,1204,0.5,0,563,1483,0.05,0,690,1856,2,61,37,./data/consistency_two_isl.csv
5,2,0,6,0,168,170,1641,159,1568,11,73,101,216,10,0,307,5,0,94,1382,5431,1258,5216,1023,4641,304,3299,0.5,0,122,217,0.05,0,506,2229,1,62,37,./data/consistency_two_isl.csv
5,1,14,138,18,421,225,2027,216,1929,9,98,120,300,7,0,413,2,0,97,1362,6903,1248,6578,988,5995,227,4454,0.5,0,108,331,0.05,0,479,2830,0,62,37,./data/consistency_two_isl.csv
5,3,12,271,31,504,224,2451,209,2333,15,118,164,434,0,0,598,0,0,100,1293,8555,1068,7454,933,7596,83,4135,0.5,0,214,1112,0.05,0,384,3516,0,62,37,./data/consistency_two_isl.csv
5,3,4,129,11,553,203,2793,197,2671,6,122,152,606,0,0,758,0,0,100,1113,9603,929,8252,777,8554,66,5237,0.5,0,175,1360,0.05,0,213,4209,0,62,37,./data/consistency_two_isl.csv
5,2,8,381,8,458,145,3155,138,3013,7,142,201,757,0,0,958,0,0,100,866,10608,718,9163,603,9445,63,6153,0.5,0,139,1454,0.05,0,344,4815,0,62,37,./data/consistency_two_isl.csv
5,2,6,571,9,416,123,3986,119,3804,4,182,150,693,0,0,843,0,0,100,687,12382,614,11827,492,10693,159,9496,0.5,0,73,555,0.05,0,273,5206,0,62,37,./data/consistency_two_isl.csv
5,2,12,486,9,1067,118,4929,111,4678,7,251,76,895,0,0,971,0,0,100,649,15771,578,15174,451,11094,141,9651,0.5,0,71,597,0.05,0,263,5356,0,62,37,./data/consistency_two_isl.csv
5,2,11,35,15,1539,82,6093,77,5790,5,303,101,1102,0,0,1203,0,0,100,554,20059,496,19566,398,11382,130,9443,0.5,0,58,493,0.05,0,203,5702,0,62,37,./data/consistency_two_isl.csv
5,2,13,854,20,744,93,6916,87,6579,6,337,76,1343,0,0,1419,0,0,100,507,25017,471,24416,368,11439,116,9278,0.5,0,36,601,0.05,0,252,5864,0,62,38,./data/consistency_two_isl.csv
5,2,4,541,6,993,104,7688,99,7312,5,376,88,1755,0,0,1843,0,0,100,482,30199,442,29627,350,11373,88,9536,0.5,0,40,572,0.05,0,323,5923,0,62,37,./data/consistency_two_isl.csv
5,2,3,519,13,1176,117,8574,110,8144,7,430,69,2156,0,0,2225,0,0,100,483,35898,448,35324,344,11211,131,9156,0.5,0,35,574,0.05,0,342,5442,0,62,37,./data/consistency_two_isl.csv
5,2,10,512,14,1043,115,8199,113,7776,2,423,67,3072,0,0,3139,0,0,100,494,40297,442,39724,350,11441,117,9180,0.5,0,52,573,0.05,0,127,5854,0,62,37,./data/consistency_two_isl.csv
5,2,9,583,10,881,97,7703,95,7302,2,401,60,4156,0,0,4216,0,0,100,477,43119,425,42531,321,11376,83,9537,0.5,0,52,588,0.05,0,219,5522,0,62,38,./data/consistency_two_isl.csv
5,2,9,542,6,1062,110,8699,105,8261,5,438,51,5346,0,0,5397,0,0,100,479,45706,442,45105,337,11615,95,9016,0.5,0,37,601,0.05,0,200,5830,0,62,37,./data/consistency_two_isl.csv
5,4,3,568,10,832,84,8252,75,7846,9,406,51,6177,0,0,6228,0,0,100,466,47054,421,46454,354,11665,116,8466,0.5,0,45,600,0.05,0,99,5975,0,62,38,./data/consistency_two_isl.csv
5,3,15,435,8,991,115,8141,104,7784,11,357,51,6956,0,0,7007,0,0,100,474,47531,322,44100,325,11595,0,3452,0.5,0,152,3431,0.05,0,251,5856,0,62,37,./data/consistency_two_isl.csv
5,2,0,134,0,408,68,7192,67,6840,1,352,45,7052,0,0,7097,0,0,100,344,44109,274,42366,239,11606,27,6527,0.5,0,70,1743,0.05,0,187,6219,0,62,37,./data/consistency_two_isl.csv
5,2,4,273,1,816,58,6877,55,6512,3,365,48,6577,0,0,6625,0,0,100,281,42537,253,41986,187,11264,63,10792,0.5,0,28,551,0.05,0,155,5378,0,62,37,./data/consistency_two_isl.csv
5,2,2,500,5,1315,65,6691,64,6360,1,331,26,6299,0,0,6325,0,0,100,291,42256,270,41666,198,11594,48,10162,0.5,0,21,590,0.05,0,150,5742,0,62,37,./data/consistency_two_isl.csv
5,3,2,581,5,1139,40,7019,36,6681,4,338,46,7230,0,0,7276,0,0,100,260,41334,241,40721,165,11719,45,10288,0.5,0,19,613,0.05,0,103,5983,0,62,37,./data/consistency_two_isl.csv
5,2,2,935,4,743,53,7442,53,7050,0,392,28,7043,0,0,7071,0,0,100,266,40989,219,39195,178,11670,15,7988,0.5,0,47,1794,0.05,0,136,5735,0,62,38,./data/consistency_two_isl.csv
5,2,0,578,1,739,39,7635,37,7225,2,410,34,6744,0,0,6778,0,0,100,222,39941,194,39349,149,11844,57,9378,0.5,0,28,592,0.05,0,132,6283,0,62,38,./data/consistency_two_isl.csv
5,2,2,472,11,1138,33,8427,31,7981,2,446,28,6030,0,0,6058,0,0,100,197,41560,177,40992,114,11558,31,9465,0.5,0,20,568,0.05,0,114,5747,0,62,37,./data/consistency_two_isl.csv
5,4,2,640,3,898,35,8538,35,8126,0,412,23,5994,0,0,6017,0,0,100,189,43374,173,42784,115,11658,35,9922,0.5,0,16,590,0.05,0,83,5701,0,62,37,./data/consistency_two_isl.csv
5,2,0,750,5,936,28,8452,26,8013,2,439,34,5875,0,0,5909,0,0,100,165,45195,118,41685,106,11863,0,3607,0.5,0,47,3510,0.05,0,103,5906,0,62,37,./data/consistency_two_isl.csv
5,3,0,279,0,316,25,7492,23,7104,2,388,9,5495,0,0,5504,0,0,100,132,43521,119,42922,85,11958,28,10673,0.5,0,13,599,0.05,0,93,6127,0,62,37,./data/consistency_two_isl.csv
5,2,2,986,1,803,34,7802,33,7387,1,415,26,5994,0,0,6020,0,0,100,126,44578,102,42832,88,11884,9,6639,0.5,0,24,1746,0.05,0,42,6014,0,62,37,./data/consistency_two_isl.csv
5,2,1,88,2,1066,15,7162,15,6833,0,329,19,6052,0,0,6071,0,0,100,98,43804,89,43190,60,11883,18,10129,0.5,0,9,614,0.05,0,55,6327,0,62,38,./data/consistency_two_isl.csv
5,4,2,673,2,1019,14,7464,14,7062,0,402,9,6962,0,0,6971,0,0,100,94,43545,89,42948,52,11571,20,8918,0.5,0,5,597,0.05,0,163,5650,0,62,37,./data/consistency_two_isl.csv
5,2,1,743,3,722,12,7322,11,6937,1,385,14,7158,0,0,7172,0,0,100,86,42949,52,39303,58,11780,0,3214,0.5,0,34,3646,0.05,0,12,6136,0,62,37,./data/consistency_two_isl.csv
5,2,0,243,0,325,12,7002,12,6661,0,341,8,6463,0,0,6471,0,0,100,56,39716,50,39131,36,11606,10,10043,0.5,0,6,585,0.05,0,148,5872,0,62,38,./data/consistency_two_isl.csv
5,2,1,612,1,1073,10,7501,8,7086,2,415,5,5912,0,0,5917,0,0,100,53,40555,48,39931,33,11607,14,8598,0.5,0,5,624,0.05,0,41,5830,0,62,37,./data/consistency_two_isl.csv
5,0,0,825,3,644,13,6816,12,6490,1,326,12,6388,0,0,6400,0,0,100,48,40231,43,39681,30,11654,10,7002,0.5,0,5,550,0.05,0,21,5956,0,62,37,./data/consistency_two_isl.csv
5,1,1,436,0,713,12,6976,12,6613,0,363,5,6027,0,0,6032,0,0,100,50,40485,29,36892,28,11595,0,3629,0.5,0,21,3593,0.05,0,66,5916,0,62,37,./data/consistency_two_isl.csv
5,1,0,232,0,359,8,6119,8,5818,0,301,2,5645,0,0,5647,0,0,100,35,37262,25,35567,14,11549,0,6554,0.5,0,10,1695,0.05,0,30,5674,0,62,38,./data/consistency_two_isl.csv
5,1,0,902,0,278,4,6173,4,5826,0,347,2,5406,0,0,5408,0,0,100,27,36218,24,34437,17,11718,3,6652,0.5,0,3,1781,0.05,0,57,5735,0,62,37,./data/consistency_two_isl.csv
5,1,0,529,0,628,5,6031,4,5666,1,365,2,5195,0,0,5197,0,0,100,26,35135,21,33299,18,11916,3,6790,0.5,0,5,1836,0.05,0,78,6304,0,62,37,./data/consistency_two_isl.csv
5,3,0,722,0,442,4,5960,3,5645,1,315,2,5575,0,0,5577,0,0,100,22,33561,17,31822,12,11643,1,6499,0.5,0,5,1739,0.05,0,35,5794,0,62,38,./data/consistency_two_isl.csv
5,1,0,844,0,304,3,5374,2,5079,1,295,3,4859,0,0,4862,0,0,100,16,32233,16,30406,9,11744,2,6619,0.5,0,0,1827,0.05,0,23,5904,0,62,37,./data/consistency_two_isl.csv
5,2,0,531,1,597,1,5723,1,5434,0,289,3,4908,0,0,4911,0,0,100,14,31113,13,29295,13,11788,2,7869,0.5,0,1,1818,0.05,0,48,5929,0,62,37,./data/consistency_two_isl.csv
5,2,0,423,0,850,1,6582,1,6216,0,366,2,4224,0,0,4226,0,0,100,12,31526,12,30899,7,11824,2,9843,0.5,0,0,627,0.05,0,17,6010,0,62,37,./data/consistency_two_isl.csv
5,4,0,318,1,1269,3,6886,3,6527,0,359,3,4502,0,0,4505,0,0,100,12,33158,12,32543,7,11802,3,9743,0.5,0,0,615,0.05,0,72,6064,0,62,37,./data/consistency_two_isl.csv
5,0,0,673,0,936,0,7455,0,7104,0,351,4,4650,0,0,4654,0,0,100,8,35212,7,31674,5,11719,0,2947,0.5,0,1,3538,0.05,0,29,5980,0,62,38,./data/consistency_two_isl.csv
5,2,0,112,0,393,0,6950,0,6584,0,366,2,4122,0,0,4124,0,0,100,5,34382,3,30784,1,11673,0,3991,0.5,0,2,3598,0.05,0,23,5680,0,62,37,./data/consistency_two_isl.csv
5,0,0,258,0,449,2,6327,2,6018,0,309,1,3410,0,0,3411,0,0,100,4,33593,4,32942,2,11904,0,8385,0.5,0,0,651,0.05,0,20,6354,0,62,37,./data/consistency_two_isl.csv
5,2,0,398,0,1021,2,6219,1,5891,1,328,0,3814,0,0,3814,0,0,100,5,35214,3,31776,2,11571,0,4231,0.5,0,2,3438,0.05,0,77,6009,0,62,38,./data/consistency_two_isl.csv
5,2,0,126,0,595,0,5159,0,4900,0,259,0,4177,0,0,4177,0,0,100,3,32667,2,32074,1,11419,0,7751,0.5,0,1,593,0.05,0,0,5528,0,62,38,./data/consistency_two_isl.csv
5,4,0,575,0,694,0,5346,0,5045,0,301,0,4609,0,0,4609,0,0,100,2,32693,2,32122,0,11674,0,10520,0.5,0,0,571,0.05,0,28,6076,7,7,86,./data/consistency_two_isl.csv
5,2,0,413,0,1357,0,5728,0,5446,0,282,0,5373,368,0,5005,7,0,92,401,32213,266,28793,119,11516,0,3324,0.5,0,77,3478,0.05,0,64,5676,0,62,37,./data/consistency_two_isl.csv
5,2,0,102,0,451,0,5896,0,5614,0,282,0,4563,0,0,4563,0,0,100,266,30026,253,29452,93,11669,32,8041,0.5,0,8,579,0.05,0,87,5815,0,62,37,./data/consistency_two_isl.csv
5,4,2,595,4,736,1,6053,1,5720,0,333,0,4603,0,0,4603,0,0,100,254,30777,244,30206,90,11762,27,8918,0.5,0,6,575,0.05,0,24,5832,0,62,37,./data/consistency_two_isl.csv
5,2,1,129,5,1439,16,6525,16,6159,0,366,1,4784,0,0,4785,0,0,100,259,31825,192,28221,100,11886,0,4299,0.5,0,38,3633,0.05,0,23,6128,0,62,37,./data/consistency_two_isl.csv
5,2,0,185,0,501,7,6381,7,6020,0,361,0,3505,0,0,3505,0,0,100,199,30965,181,30399,64,11777,22,10519,0.5,0,11,573,0.05,0,68,6012,0,62,37,./data/consistency_two_isl.csv
