run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355,3308,4654,4848,2691,2653,776,2062,0.5,0,346,152,0.05,0,3727,3565,32,31,37,./data/consistency_two_isl.csv
13,2,14,155,123,196,126,352,122,341,4,11,0,0,0,0,0,0,0,0,3463,3822,4477,5025,2810,3013,769,2013,0.5,0,304,169,0.05,0,2352,2267,28,35,37,./data/consistency_two_isl.csv
13,2,48,191,97,163,248,689,235,657,13,32,0,0,0,0,0,0,0,0,3759,4663,4394,5489,3015,3751,876,3193,0.5,0,331,207,0.05,0,1081,1646,21,41,37,./data/consistency_two_isl.csv
13,2,70,286,77,218,382,1151,359,1106,23,45,0,0,0,0,0,0,0,0,4139,5944,4385,6375,3349,4893,1016,3766,0.5,0,378,252,0.05,0,1309,1478,15,47,37,./data/consistency_two_isl.csv
13,2,78,260,115,373,554,1823,523,1729,31,94,0,0,0,0,0,0,0,0,4608,7792,4503,7824,3819,6656,981,5649,0.5,0,426,332,0.05,0,1193,2577,10,53,37,./data/consistency_two_isl.csv
13,2,81,281,101,700,791,2843,748,2694,43,149,0,0,0,0,0,0,0,0,5268,10628,4771,10178,4466,8678,1298,6624,0.5,0,497,450,0.05,0,1784,3606,7,55,37,./data/consistency_two_isl.csv
13,2,83,422,124,679,791,3586,754,3386,37,200,1867,2519,632,0,3754,15,0,84,4307,11170,3944,10699,3282,9424,1017,6570,0.5,0,344,490,0.05,0,1406,4195,3,60,37,./data/consistency_two_isl.csv
13,2,80,241,103,826,895,4513,847,4274,48,239,242,514,48,0,708,7,0,92,4606,14632,4241,14107,3602,10209,1201,10209,0.5,0,346,544,0.05,0,1790,5064,3,60,37,./data/consistency_two_isl.csv
13,2,77,804,138,922,982,5782,928,5478,54,304,338,769,79,0,1028,7,0,92,4921,19041,4485,18484,3872,10338,1208,7998,0.5,0,419,574,0.05,0,1576,5240,3,59,37,./data/consistency_two_isl.csv
13,2,92,477,124,843,991,6437,942,6119,49,318,414,1139,113,0,1440,7,0,92,5142,23687,4736,23187,4005,10334,1145,7001,0.5,0,395,511,0.05,0,1628,4807,3,59,37,./data/consistency_two_isl.csv
