run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3316,3334,4657,4851,2669,2603,770,2158,0.5,0,343,149,0.05,0,3630,3444,32,30,38,./data/consistency_two_isl.csv
27,4,36,223,81,134,134,364,126,343,8,21,0,0,0,0,0,0,0,0,3457,3849,4153,4717,2811,3053,283,2043,0.5,0,638,488,0.05,0,2434,2175,27,35,37,./data/consistency_two_isl.csv
27,2,18,96,31,225,169,692,158,650,11,42,0,0,0,0,0,0,0,0,3313,4378,3249,4214,2630,3379,0,1098,0.5,0,1076,1175,0.05,0,1155,1379,20,42,37,./data/consistency_two_isl.csv
27,3,0,42,0,173,162,891,149,845,13,46,0,0,0,0,0,0,0,0,2716,4388,3143,4888,2105,3434,746,3067,0.5,0,267,196,0.05,0,922,1409,12,51,38,./data/consistency_two_isl.csv
27,2,61,111,69,399,285,1412,270,1349,15,63,0,0,0,0,0,0,0,0,3044,5948,2880,5464,2392,4885,269,3287,0.5,0,541,814,0.05,0,768,1487,7,56,38,./data/consistency_two_isl.csv
27,2,19,240,29,326,363,1904,350,1810,13,94,0,0,0,0,0,0,0,0,3239,7327,2973,6984,2489,6243,745,4780,0.5,0,266,343,0.05,0,899,2290,4,59,38,./data/consistency_two_isl.csv
27,2,40,289,74,467,384,2697,361,2562,23,135,1103,1601,241,0,2463,9,0,90,2478,8039,2286,7661,1829,6991,476,5846,0.5,0,186,384,0.05,0,764,2820,1,61,37,./data/consistency_two_isl.csv
27,2,18,494,58,490,377,3054,357,2880,20,174,164,309,9,0,464,2,0,97,2488,10354,2277,9850,1867,9271,631,6723,0.5,0,200,515,0.05,0,890,4039,1,62,37,./data/consistency_two_isl.csv
27,2,56,441,47,663,511,3941,489,3737,22,204,183,545,11,0,717,2,0,97,2594,13184,2373,12687,1955,10777,664,8563,0.5,0,218,500,0.05,0,661,5294,0,62,37,./data/consistency_two_isl.csv
27,4,37,639,73,784,531,4970,500,4711,31,259,250,787,0,0,1037,0,0,100,2623,16776,2392,16264,1977,11088,708,9391,0.5,0,220,523,0.05,0,871,5530,0,62,37,./data/consistency_two_isl.csv
27,2,48,581,72,982,556,6085,531,5776,25,309,325,1214,0,0,1539,0,0,100,2598,21021,1773,17556,1969,11187,0,3773,0.5,0,791,3499,0.05,0,787,5633,0,62,37,./data/consistency_two_isl.csv
27,0,0,112,0,483,457,6064,442,5725,15,339,314,1289,0,0,1603,0,0,100,1901,22218,1714,21641,1442,11221,433,7793,0.5,0,183,581,0.05,0,685,5439,0,62,37,./data/consistency_two_isl.csv
27,2,32,487,51,847,406,6589,385,6261,21,328,283,1554,0,0,1837,0,0,100,1816,26574,1219,23118,1436,11465,0,3548,0.5,0,592,3461,0.05,0,631,5881,0,62,37,./data/consistency_two_isl.csv
27,2,0,255,0,337,363,5934,348,5622,15,312,112,1385,0,0,1497,0,0,100,1455,27541,1324,26974,1139,11391,376,7483,0.5,0,130,568,0.05,0,624,5656,0,62,37,./data/consistency_two_isl.csv
27,2,33,579,40,675,280,6053,269,5754,11,299,150,2070,0,0,2220,0,0,100,1443,30837,1334,30286,1111,11502,365,9455,0.5,0,109,551,0.05,0,624,5561,0,62,37,./data/consistency_two_isl.csv
27,4,27,271,24,1285,236,5867,221,5562,15,305,158,3281,0,0,3439,0,0,100,1397,32772,1271,32124,1112,11762,339,8516,0.5,0,126,648,0.05,0,855,5727,0,62,37,./data/consistency_two_isl.csv
27,2,23,569,32,858,261,6285,252,5970,9,315,173,4407,0,0,4580,0,0,100,1350,33880,961,30304,1057,11986,0,3628,0.5,0,389,3576,0.05,0,417,6314,0,62,37,./data/consistency_two_isl.csv
27,2,0,188,0,381,216,5990,208,5705,8,285,140,3961,0,0,4101,0,0,100,1029,32218,935,31623,802,11744,232,9120,0.5,0,94,595,0.05,0,342,6053,0,62,38,./data/consistency_two_isl.csv
27,3,15,816,23,738,221,6527,212,6208,9,319,125,4836,0,0,4961,0,0,100,1022,33193,913,32593,789,11641,214,9826,0.5,0,109,600,0.05,0,362,5481,0,62,37,./data/consistency_two_isl.csv
27,2,11,494,28,1133,213,7385,196,7017,17,368,152,4645,0,0,4797,0,0,100,957,35209,796,33299,750,12052,69,7889,0.5,0,161,1910,0.05,0,379,6078,0,62,37,./data/consistency_two_isl.csv
27,2,3,397,4,848,161,6668,155,6291,6,377,111,4676,0,0,4787,0,0,100,840,35174,778,34594,632,12079,209,9130,0.5,0,62,580,0.05,0,445,6373,0,62,37,./data/consistency_two_isl.csv
27,2,17,569,19,901,146,7115,139,6748,7,367,97,4647,0,0,4744,0,0,100,820,36937,753,36386,633,11819,218,9668,0.5,0,67,551,0.05,0,414,5853,0,62,37,./data/consistency_two_isl.csv
27,2,23,744,17,855,160,7808,151,7420,9,388,107,5076,0,0,5183,0,0,100,797,38977,732,38344,595,11948,148,9027,0.5,0,65,633,0.05,0,383,6375,0,62,37,./data/consistency_two_isl.csv
27,2,9,269,11,1276,179,8572,173,8172,6,400,118,5018,0,0,5136,0,0,100,787,41740,711,41178,594,11617,171,8840,0.5,0,76,562,0.05,0,414,5838,0,62,37,./data/consistency_two_isl.csv
27,3,12,776,12,647,150,7940,143,7566,7,374,100,5652,0,0,5752,0,0,100,754,43329,700,42760,555,11651,176,11651,0.5,0,54,569,0.05,0,395,5604,0,62,37,./data/consistency_two_isl.csv
27,0,10,672,15,1269,145,8318,136,7907,9,411,102,6463,0,0,6565,0,0,100,734,44473,610,42737,551,11955,45,8576,0.5,0,124,1736,0.05,0,252,6029,0,62,37,./data/consistency_two_isl.csv
27,1,0,411,6,987,147,8497,140,8084,7,413,93,5709,0,0,5802,0,0,100,657,45346,443,41691,473,11978,0,3623,0.5,0,214,3655,0.05,0,313,5984,0,62,37,./data/consistency_two_isl.csv
27,2,0,264,0,351,119,7868,110,7457,9,411,60,5478,0,0,5538,0,0,100,493,43937,409,42056,361,12050,40,7142,0.5,0,84,1881,0.05,0,195,6263,0,62,37,./data/consistency_two_isl.csv
27,3,0,814,5,452,75,7036,71,6645,4,391,50,5980,0,0,6030,0,0,100,430,42964,385,42349,316,11886,116,10126,0.5,0,45,615,0.05,0,220,6216,0,62,37,./data/consistency_two_isl.csv
27,4,12,440,9,1290,77,7425,73,7048,4,377,52,6753,0,0,6805,0,0,100,406,42886,334,41081,294,11690,32,6779,0.5,0,72,1805,0.05,0,205,6002,0,62,37,./data/consistency_two_isl.csv
27,2,4,457,2,698,51,6616,48,6287,3,329,35,6143,0,0,6178,0,0,100,347,41429,234,37859,253,11610,0,3201,0.5,0,113,3570,0.05,0,218,5493,0,62,37,./data/consistency_two_isl.csv
27,3,0,189,0,343,25,5597,24,5297,1,300,38,5868,0,0,5906,0,0,100,220,37490,202,36909,152,11994,45,8016,0.5,0,18,581,0.05,0,126,6082,0,62,38,./data/consistency_two_isl.csv
27,3,3,490,6,891,47,6161,44,5876,3,285,32,6357,0,0,6389,0,0,100,214,36598,177,34827,143,11993,15,7169,0.5,0,37,1771,0.05,0,157,6066,0,62,37,./data/consistency_two_isl.csv
27,1,1,256,1,953,29,6668,27,6338,2,330,33,5855,0,0,5888,0,0,100,171,35529,138,33566,116,11992,12,6473,0.5,0,33,1963,0.05,0,156,6138,0,62,38,./data/consistency_two_isl.csv
27,2,2,497,2,610,30,5608,28,5336,2,272,27,5206,0,0,5233,0,0,100,139,33882,112,32048,82,11927,7,7797,0.5,0,27,1834,0.05,0,192,5799,0,62,37,./data/consistency_two_isl.csv
27,1,0,512,0,775,16,5930,15,5622,1,308,21,5487,0,0,5508,0,0,100,106,32374,97,31759,71,12163,23,8986,0.5,0,9,615,0.05,0,157,6240,0,62,37,./data/consistency_two_isl.csv
27,3,0,682,3,826,19,6650,18,6352,1,298,15,4949,0,0,4964,0,0,100,100,33353,85,31470,73,12080,9,6681,0.5,0,15,1883,0.05,0,108,6301,0,62,37,./data/consistency_two_isl.csv
27,3,2,67,0,1061,14,6644,14,6314,0,330,8,4181,0,0,4189,0,0,100,91,33816,71,32098,52,11891,11,6920,0.5,0,20,1718,0.05,0,79,6118,0,62,37,./data/consistency_two_isl.csv
27,2,2,541,3,649,12,6318,12,5988,0,330,19,4515,0,0,4534,0,0,100,64,33781,52,32001,41,11790,7,7372,0.5,0,12,1780,0.05,0,98,5839,0,62,38,./data/consistency_two_isl.csv
27,2,0,199,1,1034,14,6797,11,6458,3,339,6,4797,0,0,4803,0,0,100,57,33879,48,33277,33,11922,9,9111,0.5,0,9,602,0.05,0,99,5940,0,62,37,./data/consistency_two_isl.csv
