run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3357,3352,4676,4855,2676,2699,775,2429,0.5,0,324,145,0.05,0,3381,3649,31,32,37,./data/consistency_two_isl.csv
50,2,35,130,95,306,126,392,121,370,5,22,0,0,0,0,0,0,0,0,3486,3904,4493,5042,2829,3139,799,2354,0.5,0,310,195,0.05,0,2271,2562,26,36,37,./data/consistency_two_isl.csv
50,2,39,185,79,217,278,769,270,725,8,44,0,0,0,0,0,0,0,0,3803,4755,4407,5552,3036,3788,841,3014,0.5,0,367,233,0.05,0,1299,1817,21,41,37,./data/consistency_two_isl.csv
50,4,17,359,127,161,415,1306,400,1251,15,55,0,0,0,0,0,0,0,0,4185,6166,4447,6547,3383,4981,1007,4195,0.5,0,370,285,0.05,0,1189,1729,15,48,37,./data/consistency_two_isl.csv
50,2,59,166,110,511,539,2025,514,1943,25,82,0,0,0,0,0,0,0,0,4634,8206,3509,6277,3888,6989,0,2406,0.5,0,1458,2271,0.05,0,1103,2635,9,53,37,./data/consistency_two_isl.csv
50,2,0,193,0,211,593,2395,560,2287,33,108,0,0,0,0,0,0,0,0,4082,8636,3720,8245,3381,7366,898,6350,0.5,0,362,391,0.05,0,1475,2871,6,57,37,./data/consistency_two_isl.csv
50,2,28,335,146,699,590,3187,556,3031,34,156,1397,1894,458,0,2833,13,0,86,3347,9491,3059,9097,2572,8481,795,7879,0.5,0,272,410,0.05,0,1155,3769,2,61,37,./data/consistency_two_isl.csv
50,2,34,174,81,1107,635,4162,600,3957,35,205,195,390,32,0,553,5,0,94,3499,12800,3205,12291,2690,9567,881,7275,0.5,0,285,518,0.05,0,1128,4496,1,61,37,./data/consistency_two_isl.csv
50,2,5,409,143,761,611,4998,588,4755,23,243,272,611,19,0,864,2,0,97,3542,16600,3240,16126,2729,9961,749,8313,0.5,0,293,483,0.05,0,1086,5065,1,61,37,./data/consistency_two_isl.csv
50,4,66,639,66,762,602,5614,567,5337,35,277,320,960,31,0,1249,2,0,97,3520,20700,3226,20212,2759,9957,962,8362,0.5,0,286,496,0.05,0,1210,4964,1,61,37,./data/consistency_two_isl.csv
50,2,11,242,146,1079,729,6626,687,6312,42,314,361,1372,23,0,1710,2,0,97,3576,25374,2497,22354,2749,10033,0,3214,0.5,0,1015,3084,0.05,0,1319,4935,1,61,37,./data/consistency_two_isl.csv
50,2,0,242,0,279,569,6123,544,5842,25,281,390,1585,47,0,1928,2,0,97,2702,26814,2471,26284,2026,10182,496,8359,0.5,0,226,535,0.05,0,970,4806,0,62,38,./data/consistency_two_isl.csv
50,2,22,756,57,646,564,6141,531,5858,33,283,500,1945,0,0,2445,0,0,100,2502,30392,2275,29842,1944,10535,542,8775,0.5,0,224,553,0.05,0,1074,5271,0,62,37,./data/consistency_two_isl.csv
50,2,12,389,75,1068,481,6486,461,6189,20,297,293,2887,0,0,3180,0,0,100,2443,33344,2205,32786,1943,10593,649,7617,0.5,0,237,559,0.05,0,1113,5584,0,62,37,./data/consistency_two_isl.csv
50,4,47,468,69,797,480,6790,446,6452,34,338,259,3957,0,0,4216,0,0,100,2392,35517,2178,35001,1906,10376,562,6997,0.5,0,213,517,0.05,0,785,5085,0,62,37,./data/consistency_two_isl.csv
50,3,29,364,59,799,403,5963,387,5653,16,310,251,4649,0,0,4900,0,0,100,2314,36196,1575,33081,1890,10547,0,2855,0.5,0,727,3127,0.05,0,980,5122,0,62,38,./data/consistency_two_isl.csv
50,3,0,73,0,431,395,6055,365,5743,30,312,251,5008,0,0,5259,0,0,100,1689,34024,1392,32408,1335,10766,122,7128,0.5,0,294,1619,0.05,0,819,5273,0,62,37,./data/consistency_two_isl.csv
50,4,10,401,8,750,337,6407,315,6105,22,302,225,4592,0,0,4817,0,0,100,1482,34116,1227,32462,1148,10942,131,6303,0.5,0,255,1654,0.05,0,483,5741,0,62,37,./data/consistency_two_isl.csv
50,2,4,261,9,807,252,5578,237,5301,15,277,173,4702,0,0,4875,0,0,100,1291,33247,886,29956,1025,10733,0,3409,0.5,0,405,3291,0.05,0,706,5596,0,62,38,./data/consistency_two_isl.csv
50,4,0,313,0,260,194,4883,185,4621,9,262,124,4541,0,0,4665,0,0,100,947,30202,868,29658,699,10578,180,8282,0.5,0,79,544,0.05,0,382,5293,0,62,37,./data/consistency_two_isl.csv
50,2,18,506,12,853,101,5060,95,4804,6,256,109,4834,0,0,4943,0,0,100,854,29795,600,26484,640,10644,0,3292,0.5,0,254,3311,0.05,0,551,5517,0,62,37,./data/consistency_two_isl.csv
50,2,0,220,0,314,78,4784,73,4564,5,220,100,3826,0,0,3926,0,0,100,573,27351,525,26805,437,10514,134,7787,0.5,0,48,546,0.05,0,288,5084,0,62,37,./data/consistency_two_isl.csv
50,2,13,365,12,913,81,5202,79,4957,2,245,101,4023,0,0,4124,0,0,100,503,27893,463,27306,367,10758,97,7237,0.5,0,40,587,0.05,0,281,5357,0,62,38,./data/consistency_two_isl.csv
50,2,2,383,17,840,65,5319,61,5056,4,263,101,4630,0,0,4731,0,0,100,423,27893,378,27347,309,10842,89,8539,0.5,0,45,546,0.05,0,152,5582,0,62,37,./data/consistency_two_isl.csv
50,0,0,515,14,875,68,6228,64,5909,4,319,67,4236,0,0,4303,0,0,100,375,29217,333,28664,275,10740,61,8123,0.5,0,42,553,0.05,0,301,5348,0,62,37,./data/consistency_two_isl.csv
50,2,6,492,3,860,83,6423,79,6098,4,325,84,3894,0,0,3978,0,0,100,328,31065,216,27850,230,10830,0,2961,0.5,0,112,3215,0.05,0,322,5434,0,62,37,./data/consistency_two_isl.csv
50,2,0,155,0,347,66,5948,62,5647,4,301,25,3620,0,0,3645,0,0,100,253,30060,227,29542,166,10879,45,8874,0.5,0,26,518,0.05,0,207,5635,0,62,37,./data/consistency_two_isl.csv
