run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,3343,4683,4853,2680,2661,764,2115,0.5,0,317,147,0.05,0,3626,3710,32,31,37,./data/consistency_two_isl.csv
95,2,50,176,83,164,130,368,122,351,8,17,0,0,0,0,0,0,0,0,3475,3903,4506,5032,2839,3114,969,2588,0.5,0,310,178,0.05,0,2425,2347,27,36,37,./data/consistency_two_isl.csv
95,2,25,156,128,268,309,760,293,726,16,34,0,0,0,0,0,0,0,0,3823,4806,4453,5564,3083,3877,1018,3454,0.5,0,364,211,0.05,0,1532,1480,21,42,37,./data/consistency_two_isl.csv
95,0,64,251,111,347,423,1361,398,1282,25,79,0,0,0,0,0,0,0,0,4248,6250,4511,6624,3387,5205,1069,4238,0.5,0,359,265,0.05,0,1113,1750,14,49,37,./data/consistency_two_isl.csv
95,0,22,149,157,552,619,2072,592,1959,27,113,0,0,0,0,0,0,0,0,4825,8327,3620,6398,4023,7122,0,2605,0.5,0,1508,2248,0.05,0,1310,2513,10,53,37,./data/consistency_two_isl.csv
95,3,0,150,0,281,645,2583,608,2452,37,131,0,0,0,0,0,0,0,0,4248,8932,2880,6590,3544,7747,0,2440,0.5,0,1368,2342,0.05,0,1531,3242,5,57,37,./data/consistency_two_isl.csv
95,3,0,90,0,292,582,2672,552,2514,30,158,1033,1509,286,0,2256,11,0,88,2692,7696,2210,6638,2020,6759,171,4467,0.5,0,465,1075,0.05,0,788,2957,2,61,38,./data/consistency_two_isl.csv
95,2,3,214,25,612,391,3090,374,2934,17,156,129,270,20,0,379,5,0,95,2477,9413,1999,8166,1865,8418,234,4872,0.5,0,451,1274,0.05,0,571,4169,1,62,37,./data/consistency_two_isl.csv
95,4,26,277,16,495,306,3351,286,3188,20,163,168,383,9,0,542,2,0,97,2127,11085,1933,10597,1646,9932,571,8549,0.5,0,182,500,0.05,0,767,4764,0,62,38,./data/consistency_two_isl.csv
95,3,22,549,70,893,181,3905,170,3695,11,210,200,615,0,0,815,0,0,100,1903,13809,1273,10643,1479,10659,0,3506,0.5,0,594,3202,0.05,0,739,5298,0,62,38,./data/consistency_two_isl.csv
