run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315,3354,4702,4842,2666,2693,777,2469,0.5,0,298,158,0.05,0,3665,3625,31,32,37,./data/consistency_two_isl.csv
82,1,43,175,88,226,118,418,112,392,6,26,0,0,0,0,0,0,0,0,3462,3910,3767,4147,2818,3167,0,853,0.5,0,1057,1096,0.05,0,2444,2537,26,37,37,./data/consistency_two_isl.csv
82,1,0,57,0,68,129,566,124,539,5,27,0,0,0,0,0,0,0,0,2883,3688,3396,4184,2249,2913,253,1866,0.5,0,504,517,0.05,0,1195,1455,20,43,37,./data/consistency_two_isl.csv
82,3,13,34,15,279,189,851,177,801,12,50,0,0,0,0,0,0,0,0,2906,4352,3037,4401,2269,3486,285,2049,0.5,0,543,609,0.05,0,875,1254,14,49,37,./data/consistency_two_isl.csv
82,2,21,160,21,219,211,1223,201,1165,10,58,0,0,0,0,0,0,0,0,2927,5267,2727,4836,2270,4237,246,2142,0.5,0,524,756,0.05,0,822,1578,8,54,37,./data/consistency_two_isl.csv
82,2,22,143,23,203,256,1537,245,1466,11,71,0,0,0,0,0,0,0,0,2978,6344,2706,6026,2364,5368,752,3296,0.5,0,272,318,0.05,0,805,2047,5,58,37,./data/consistency_two_isl.csv
82,2,43,261,86,318,283,1898,277,1804,6,94,1056,1385,266,0,2175,11,0,88,2194,6495,2009,6212,1641,5641,533,4787,0.5,0,180,288,0.05,0,602,2208,2,61,37,./data/consistency_two_isl.csv
82,2,43,377,46,408,363,2367,341,2233,22,134,133,305,19,0,419,5,0,94,2237,8234,2010,7857,1687,7290,448,5329,0.5,0,219,385,0.05,0,655,3705,1,62,37,./data/consistency_two_isl.csv
82,2,0,360,75,544,379,2888,367,2729,12,159,207,489,18,0,678,2,0,97,2191,10202,2014,9741,1624,8750,533,6590,0.5,0,172,466,0.05,0,686,3940,0,62,37,./data/consistency_two_isl.csv
82,2,39,496,52,638,455,3887,432,3716,23,171,250,716,0,0,966,0,0,100,2196,12871,2024,12398,1633,9450,550,7716,0.5,0,163,482,0.05,0,976,4394,0,62,37,./data/consistency_two_isl.csv
82,2,19,415,71,783,527,4734,500,4487,27,247,272,1011,0,0,1283,0,0,100,2252,16054,2053,15558,1703,9873,520,7822,0.5,0,193,502,0.05,0,678,5073,0,62,38,./data/consistency_two_isl.csv
82,3,28,439,71,901,481,5666,454,5382,27,284,320,1385,0,0,1705,0,0,100,2187,19738,2003,19240,1656,9803,517,8166,0.5,0,178,504,0.05,0,685,4990,0,62,37,./data/consistency_two_isl.csv
82,2,46,538,46,859,445,6408,424,6099,21,309,350,1386,0,0,1736,0,0,100,2077,24179,1702,22599,1603,9781,132,3809,0.5,0,370,1585,0.05,0,732,4933,0,62,38,./data/consistency_two_isl.csv
82,3,3,198,23,424,371,5881,359,5597,12,284,185,1588,0,0,1773,0,0,100,1876,26790,1721,26285,1473,9801,415,7472,0.5,0,155,505,0.05,0,546,4652,0,62,37,./data/consistency_two_isl.csv
82,1,30,379,36,858,397,6475,375,6164,22,311,212,2016,0,0,2228,0,0,100,1884,30636,1550,29103,1470,10114,161,4039,0.5,0,334,1533,0.05,0,707,5063,0,62,38,./data/consistency_two_isl.csv
82,1,10,182,25,465,315,5584,297,5312,18,272,207,2811,0,0,3018,0,0,100,1640,31782,1353,30243,1281,10176,113,6023,0.5,0,287,1539,0.05,0,733,4896,0,62,38,./data/consistency_two_isl.csv
82,1,4,298,9,686,228,5330,216,5046,12,284,197,3479,0,0,3676,0,0,100,1372,31998,1110,30492,1094,10438,128,5224,0.5,0,262,1506,0.05,0,595,5483,0,62,37,./data/consistency_two_isl.csv
82,1,10,437,8,442,195,5030,185,4775,10,255,161,4227,0,0,4388,0,0,100,1134,31205,913,29591,884,10239,66,5841,0.5,0,221,1614,0.05,0,683,4986,0,62,38,./data/consistency_two_isl.csv
82,2,2,303,3,625,142,4911,137,4662,5,249,148,4822,0,0,4970,0,0,100,902,29598,741,28007,695,10428,94,5326,0.5,0,161,1591,0.05,0,371,5197,0,62,38,./data/consistency_two_isl.csv
82,3,3,36,13,873,132,4806,129,4547,3,259,117,4323,0,0,4440,0,0,100,753,28410,690,27926,569,10510,159,9621,0.5,0,63,484,0.05,0,394,5472,0,62,37,./data/consistency_two_isl.csv
82,3,17,134,15,1467,108,5597,104,5331,4,266,127,4984,0,0,5111,0,0,100,667,28434,556,26822,478,10367,41,6729,0.5,0,111,1612,0.05,0,390,5165,0,62,38,./data/consistency_two_isl.csv
82,1,2,564,8,525,89,5791,77,5476,12,315,98,4168,0,0,4266,0,0,100,535,28345,443,26756,388,10452,42,5899,0.5,0,92,1589,0.05,0,175,5341,0,62,37,./data/consistency_two_isl.csv
82,3,2,188,2,777,78,5969,76,5678,2,291,87,3877,0,0,3964,0,0,100,432,28748,345,27196,305,10407,40,6765,0.5,0,87,1552,0.05,0,321,5145,0,62,37,./data/consistency_two_isl.csv
82,2,3,539,4,598,54,6021,50,5741,4,280,60,3665,0,0,3725,0,0,100,335,29451,275,27829,221,10531,16,5558,0.5,0,60,1622,0.05,0,212,5642,0,62,37,./data/consistency_two_isl.csv
82,2,0,423,2,528,49,5804,46,5539,3,265,50,3449,0,0,3499,0,0,100,271,30081,244,29565,175,10221,46,8611,0.5,0,27,516,0.05,0,62,5051,0,62,37,./data/consistency_two_isl.csv
82,2,2,518,3,941,56,5728,54,5475,2,253,42,3535,0,0,3577,0,0,100,256,31662,234,31148,174,10354,46,8108,0.5,0,22,514,0.05,0,158,5437,0,62,37,./data/consistency_two_isl.csv
