run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,3327,4714,4853,2633,2667,700,2455,0.5,0,286,147,0.05,0,3347,3448,31,32,37,./data/consistency_two_isl.csv
76,2,52,172,63,221,113,433,107,415,6,18,0,0,0,0,0,0,0,0,3526,3918,4535,5097,2803,3168,803,2573,0.5,0,293,179,0.05,0,1958,2448,26,37,38,./data/consistency_two_isl.csv
76,2,35,251,87,192,258,820,240,779,18,41,0,0,0,0,0,0,0,0,3823,4893,4457,5685,3049,3919,809,3256,0.5,0,336,212,0.05,0,1288,1642,20,42,37,./data/consistency_two_isl.csv
76,4,65,146,71,396,393,1430,367,1338,26,92,0,0,0,0,0,0,0,0,4170,6425,4468,6801,3409,5274,1080,3775,0.5,0,376,272,0.05,0,898,1946,13,49,37,./data/consistency_two_isl.csv
76,2,101,70,93,564,546,1949,519,1835,27,114,0,0,0,0,0,0,0,0,4643,8368,3577,6467,3870,7194,0,2302,0.5,0,1425,2238,0.05,0,1147,2487,8,54,37,./data/consistency_two_isl.csv
76,2,0,162,0,234,574,2374,537,2254,37,120,0,0,0,0,0,0,0,0,4126,8817,3741,8429,3313,7641,1129,7117,0.5,0,385,388,0.05,0,1440,3193,5,58,37,./data/consistency_two_isl.csv
76,2,86,517,102,707,694,3351,652,3197,42,154,1453,1941,391,0,3003,11,0,88,3339,9807,3060,9362,2500,8732,886,8603,0.5,0,273,451,0.05,0,832,4144,1,61,37,./data/consistency_two_isl.csv
76,1,35,422,137,1001,687,4337,647,4121,40,216,220,428,18,0,630,2,0,97,3508,13199,3222,12733,2684,9734,776,8148,0.5,0,283,469,0.05,0,953,4476,1,61,37,./data/consistency_two_isl.csv
76,3,63,500,66,870,672,5152,627,4895,45,257,263,642,26,0,879,2,0,97,3617,17176,2947,15690,2800,10218,289,5724,0.5,0,636,1520,0.05,0,1283,4965,1,61,37,./data/consistency_two_isl.csv
76,1,20,200,25,726,630,5335,609,5047,21,288,264,931,24,0,1171,2,0,97,3316,20004,2756,18393,2516,10437,250,5500,0.5,0,535,1636,0.05,0,1108,5241,1,62,37,./data/consistency_two_isl.csv
