run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3317,3341,4688,4840,2699,2682,702,2219,0.5,0,312,160,0.05,0,3494,3569,32,31,37,./data/consistency_two_isl.csv
36,0,52,154,66,221,109,388,104,371,5,17,0,0,0,0,0,0,0,0,3434,3888,4503,5030,2793,3090,804,2015,0.5,0,303,185,0.05,0,2339,2427,27,36,37,./data/consistency_two_isl.csv
36,2,38,81,84,250,241,695,228,667,13,28,0,0,0,0,0,0,0,0,3738,4724,3615,4430,3030,3779,0,1080,0.5,0,1127,1285,0.05,0,1092,1528,21,41,37,./data/consistency_two_isl.csv
36,0,0,37,0,145,273,858,258,811,15,47,0,0,0,0,0,0,0,0,3224,4606,3614,5049,2522,3706,696,2492,0.5,0,273,211,0.05,0,1034,1217,15,48,38,./data/consistency_two_isl.csv
36,2,13,148,93,256,372,1328,350,1263,22,65,0,0,0,0,0,0,0,0,3661,6028,2826,4799,2994,5048,0,1666,0.5,0,1156,1550,0.05,0,1016,1930,11,52,37,./data/consistency_two_isl.csv
36,2,0,73,0,208,373,1596,365,1521,8,75,0,0,0,0,0,0,0,0,3196,6366,2916,6088,2559,5399,778,4407,0.5,0,280,278,0.05,0,931,1802,6,56,37,./data/consistency_two_isl.csv
36,2,51,178,60,533,450,2033,431,1924,19,109,1070,1491,321,0,2240,13,0,86,2608,6586,2388,6288,1939,5722,618,4608,0.5,0,211,307,0.05,0,444,2342,2,60,38,./data/consistency_two_isl.csv
36,2,53,282,56,466,392,2547,377,2429,15,118,143,315,18,0,440,5,0,95,2641,8482,2437,8107,2004,7639,642,6616,0.5,0,200,379,0.05,0,926,3414,1,61,37,./data/consistency_two_isl.csv
36,2,45,127,68,1019,422,3339,402,3156,20,183,210,453,14,0,649,2,0,97,2647,10936,2435,10454,2023,9923,535,7993,0.5,0,206,488,0.05,0,1073,4871,1,62,38,./data/consistency_two_isl.csv
36,2,24,260,75,1078,447,4255,420,4053,27,202,282,693,25,0,950,2,0,97,2602,13949,2346,13385,1983,10883,578,8397,0.5,0,240,580,0.05,0,776,5269,0,62,37,./data/consistency_two_isl.csv
36,2,48,408,48,985,540,5495,520,5199,20,296,302,967,0,0,1269,0,0,100,2564,17821,2362,17223,1939,11186,539,8335,0.5,0,195,605,0.05,0,828,5529,0,62,37,./data/consistency_two_isl.csv
36,0,50,505,39,861,560,6095,528,5799,32,296,410,1443,0,0,1853,0,0,100,2480,21786,2261,21199,1844,11322,680,7442,0.5,0,209,597,0.05,0,990,5841,0,62,37,./data/consistency_two_isl.csv
36,1,58,686,68,549,547,6654,524,6346,23,308,451,1530,0,0,1981,0,0,100,2334,26233,1552,22773,1856,11220,0,3413,0.5,0,769,3473,0.05,0,809,5401,0,62,38,./data/consistency_two_isl.csv
36,2,0,305,0,271,414,6149,394,5852,20,297,178,1460,0,0,1638,0,0,100,1768,27355,1452,25615,1417,11493,147,6082,0.5,0,313,1743,0.05,0,685,5850,0,62,37,./data/consistency_two_isl.csv
36,0,11,567,20,469,332,5984,321,5680,11,304,161,1776,0,0,1937,0,0,100,1612,29728,1467,29131,1277,11468,427,8739,0.5,0,144,598,0.05,0,919,5774,0,62,37,./data/consistency_two_isl.csv
36,1,26,358,32,1091,331,6140,306,5840,25,300,177,2611,0,0,2788,0,0,100,1596,32575,1095,29104,1293,11496,0,3112,0.5,0,501,3471,0.05,0,651,5687,0,62,37,./data/consistency_two_isl.csv
36,3,0,233,0,309,275,5204,267,4970,8,234,141,3421,0,0,3562,0,0,100,1221,30811,1010,29085,951,11622,87,7157,0.5,0,211,1726,0.05,0,457,6164,0,62,37,./data/consistency_two_isl.csv
36,0,4,189,9,1039,181,5337,176,5060,5,277,134,3943,0,0,4077,0,0,100,1052,30381,881,28634,816,11341,83,5766,0.5,0,171,1747,0.05,0,475,5830,0,62,37,./data/consistency_two_isl.csv
36,3,7,407,5,566,117,5475,111,5187,6,288,143,4395,0,0,4538,0,0,100,849,29611,567,26151,669,11247,0,3361,0.5,0,282,3460,0.05,0,428,5528,0,62,37,./data/consistency_two_isl.csv
36,3,0,81,0,435,109,5242,100,4994,9,248,81,3660,0,0,3741,0,0,100,586,27657,478,25881,424,11414,47,6782,0.5,0,108,1776,0.05,0,394,5764,0,62,37,./data/consistency_two_isl.csv
36,2,1,443,7,697,67,4651,62,4398,5,253,76,3751,0,0,3827,0,0,100,464,26685,391,25005,331,11435,31,6265,0.5,0,73,1680,0.05,0,366,5518,0,62,37,./data/consistency_two_isl.csv
36,2,0,566,2,518,39,5160,39,4897,0,263,64,3861,0,0,3925,0,0,100,366,26211,339,25642,257,11713,78,8468,0.5,0,27,569,0.05,0,303,6014,0,62,37,./data/consistency_two_isl.csv
36,3,7,363,8,996,44,5371,43,5101,1,270,77,3435,0,0,3512,0,0,100,305,27476,288,26924,209,11640,73,9536,0.5,0,17,552,0.05,0,138,6063,0,62,37,./data/consistency_two_isl.csv
36,2,6,319,8,1243,49,6139,46,5830,3,309,64,3781,0,0,3845,0,0,100,270,29167,222,27459,192,11466,23,8064,0.5,0,48,1708,0.05,0,199,5541,0,62,37,./data/consistency_two_isl.csv
36,2,2,604,1,755,31,6669,30,6344,1,325,40,3859,0,0,3899,0,0,100,212,30166,197,29564,141,11729,45,10949,0.5,0,15,602,0.05,0,81,6063,0,62,38,./data/consistency_two_isl.csv
36,2,0,877,9,920,49,7806,46,7433,3,373,46,4016,0,0,4062,0,0,100,197,33215,179,32636,124,11599,37,10025,0.5,0,18,579,0.05,0,95,5907,0,62,37,./data/consistency_two_isl.csv
36,2,1,872,3,744,44,8402,44,7977,0,425,30,3717,0,0,3747,0,0,100,193,37160,175,36598,130,11556,51,8780,0.5,0,18,562,0.05,0,52,5985,0,62,37,./data/consistency_two_isl.csv
36,2,4,177,3,1275,46,8201,45,7792,1,409,20,4261,0,0,4281,0,0,100,200,40396,174,39816,139,11419,34,10179,0.5,0,26,580,0.05,0,121,5724,0,62,38,./data/consistency_two_isl.csv
36,1,5,688,1,958,32,8360,30,7902,2,458,20,4587,0,0,4607,0,0,100,184,43397,169,42827,118,11470,25,9720,0.5,0,15,570,0.05,0,102,5666,0,62,37,./data/consistency_two_isl.csv
36,2,4,723,2,947,46,8820,44,8368,2,452,22,5352,0,0,5374,0,0,100,191,46106,160,44318,125,11608,14,6120,0.5,0,31,1788,0.05,0,61,6074,0,62,37,./data/consistency_two_isl.csv
36,2,1,452,0,563,30,8418,29,7989,1,429,15,5600,0,0,5615,0,0,100,174,46981,162,46363,121,11412,26,8029,0.5,0,12,618,0.05,0,76,5461,0,62,37,./data/consistency_two_isl.csv
36,3,2,331,4,1025,19,7983,18,7577,1,406,23,6798,0,0,6821,0,0,100,157,47390,135,46789,105,11730,29,8793,0.5,0,22,601,0.05,0,90,6336,0,62,37,./data/consistency_two_isl.csv
36,3,0,435,4,1041,25,7326,24,6966,1,360,26,7412,0,0,7438,0,0,100,133,46576,113,44850,86,11326,10,7421,0.5,0,20,1726,0.05,0,199,5729,0,62,37,./data/consistency_two_isl.csv
36,1,0,517,0,718,20,7276,20,6918,0,358,20,7030,0,0,7050,0,0,100,113,44958,90,43216,79,11326,9,8508,0.5,0,23,1742,0.05,0,30,5594,0,62,38,./data/consistency_two_isl.csv
36,1,1,414,0,943,16,7140,14,6783,2,357,11,6892,0,0,6903,0,0,100,93,43326,79,41586,58,11466,7,6991,0.5,0,14,1740,0.05,0,147,5586,0,62,37,./data/consistency_two_isl.csv
36,3,1,162,0,1022,14,7099,13,6716,1,383,14,7150,0,0,7164,0,0,100,78,41384,62,39573,49,11682,4,6434,0.5,0,16,1811,0.05,0,52,6026,0,62,37,./data/consistency_two_isl.csv
36,0,0,600,2,493,14,6825,14,6454,0,371,11,6642,0,0,6653,0,0,100,65,39613,52,37878,36,11575,4,7255,0.5,0,13,1735,0.05,0,55,6079,0,62,37,./data/consistency_two_isl.csv
36,1,0,525,0,719,5,6625,5,6287,0,338,7,6235,0,0,6242,0,0,100,50,38127,33,34660,36,11355,0,3595,0.5,0,17,3467,0.05,0,55,5498,0,62,38,./data/consistency_two_isl.csv
36,2,0,225,0,351,7,5914,5,5618,2,296,6,5219,0,0,5225,0,0,100,32,35245,28,33440,14,11606,1,7595,0.5,0,4,1805,0.05,0,54,6133,0,62,38,./data/consistency_two_isl.csv
36,2,0,370,0,892,2,5609,2,5315,0,294,4,5045,0,0,5049,0,0,100,26,33887,23,33332,21,11351,7,8387,0.5,0,3,555,0.05,0,44,5649,0,62,37,./data/consistency_two_isl.csv
36,2,0,674,0,667,4,5733,4,5468,0,265,5,5252,0,0,5257,0,0,100,22,33708,20,33128,13,11447,5,10796,0.5,0,2,580,0.05,0,93,5646,0,62,38,./data/consistency_two_isl.csv
36,2,0,485,0,1371,2,6832,2,6509,0,323,3,5398,0,0,5401,0,0,100,19,34442,16,33831,11,11601,5,8242,0.5,0,3,611,0.05,0,41,5745,0,62,37,./data/consistency_two_isl.csv
36,3,1,437,1,974,4,6830,4,6521,0,309,5,5378,0,0,5383,0,0,100,15,35167,14,34546,8,11730,3,9015,0.5,0,1,621,0.05,0,26,6252,0,62,37,./data/consistency_two_isl.csv
36,2,0,524,0,943,3,7546,3,7187,0,359,2,5511,0,0,5513,0,0,100,15,36454,11,34776,10,11409,2,7397,0.5,0,4,1678,0.05,0,33,5831,0,62,37,./data/consistency_two_isl.csv
36,0,0,416,1,800,5,7852,5,7473,0,379,2,4819,0,0,4821,0,0,100,14,37675,12,37096,5,11350,1,9598,0.5,0,2,579,0.05,0,72,5552,0,62,37,./data/consistency_two_isl.csv
36,1,0,871,0,699,2,8217,2,7831,0,386,1,4749,0,0,4750,0,0,100,13,40425,4,36938,5,11540,0,3681,0.5,0,9,3487,0.05,0,36,5701,0,62,37,./data/consistency_two_isl.csv
36,1,0,206,0,389,1,6786,1,6446,0,340,1,4339,0,0,4340,0,0,100,4,39270,3,37504,2,11685,1,7071,0.5,0,1,1766,0.05,0,39,6069,0,62,37,./data/consistency_two_isl.csv
36,4,0,253,1,923,2,6570,2,6243,0,327,0,5060,0,0,5060,0,0,100,5,38908,5,37174,3,11532,0,6882,0.5,0,0,1734,0.05,0,0,5730,0,62,37,./data/consistency_two_isl.csv
36,3,0,452,0,724,0,6335,0,6018,0,317,0,4999,0,0,4999,0,0,100,5,38379,4,34833,3,11641,0,3518,0.5,0,1,3546,0.05,0,17,5993,0,62,37,./data/consistency_two_isl.csv
36,2,0,239,0,308,1,5487,1,5248,0,239,0,5086,0,0,5086,0,0,100,5,35142,4,33346,2,11541,0,6250,0.5,0,1,1796,0.05,0,19,5589,0,62,37,./data/consistency_two_isl.csv
36,2,0,327,0,762,0,5479,0,5199,0,280,1,5353,0,0,5354,0,0,100,3,33373,2,32735,2,11803,0,8994,0.5,0,1,638,0.05,0,32,6141,0,62,37,./data/consistency_two_isl.csv
36,2,0,413,0,1171,0,5593,0,5300,0,293,0,5930,0,0,5930,0,0,100,2,32290,2,31673,0,11634,0,10117,0.5,0,0,617,0.05,0,18,6278,7,7,86,./data/consistency_two_isl.csv
36,2,0,754,0,934,0,6176,0,5880,0,296,1,5121,363,0,4759,7,0,92,390,32452,365,31953,132,11242,38,10452,0.5,0,17,507,0.05,0,52,5382,0,62,37,./data/consistency_two_isl.csv
36,3,0,516,5,1273,10,6940,10,6597,0,343,0,5286,0,0,5286,0,0,100,375,33486,345,32878,144,11545,47,10139,0.5,0,19,619,0.05,0,37,5820,0,62,38,./data/consistency_two_isl.csv
36,4,1,652,4,1005,14,7982,12,7590,2,392,0,5219,0,0,5219,0,0,100,357,35494,307,33738,154,11572,12,7805,0.5,0,30,1776,0.05,0,38,5850,0,62,37,./data/consistency_two_isl.csv
36,3,0,313,2,996,14,8171,14,7756,0,415,1,4434,0,0,4435,0,0,100,320,37327,227,33868,139,11581,0,3319,0.5,0,60,3492,0.05,0,59,6000,0,62,37,./data/consistency_two_isl.csv
36,2,0,284,0,258,18,7251,18,6909,0,342,0,3955,0,0,3955,0,0,100,245,37026,209,35221,94,11437,10,6947,0.5,0,27,1814,0.05,0,34,5487,0,62,37,./data/consistency_two_isl.csv
