run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318,3316,4702,4842,2648,2647,837,1905,0.5,0,298,158,0.05,0,3377,3555,31,31,37,./data/consistency_two_isl.csv
46,2,65,136,75,167,127,291,120,272,7,19,0,0,0,0,0,0,0,0,3500,3774,4539,4940,2807,3065,785,2412,0.5,0,294,183,0.05,0,2285,2449,27,35,37,./data/consistency_two_isl.csv
46,2,32,87,90,326,267,729,256,696,11,33,0,0,0,0,0,0,0,0,3809,4597,4459,5428,3100,3762,964,3762,0.5,0,345,220,0.05,0,1348,1646,22,40,37,./data/consistency_two_isl.csv
46,0,58,188,99,434,437,1389,420,1327,17,62,0,0,0,0,0,0,0,0,4236,6094,4503,6511,3484,4948,1029,3444,0.5,0,386,278,0.05,0,1024,1649,16,46,37,./data/consistency_two_isl.csv
46,2,54,150,114,419,625,1906,586,1820,39,86,0,0,0,0,0,0,0,0,4781,8053,3614,6263,4008,6795,0,2156,0.5,0,1493,2136,0.05,0,1810,2281,11,52,37,./data/consistency_two_isl.csv
46,2,0,46,0,296,609,2284,579,2173,30,111,0,0,0,0,0,0,0,0,4201,8516,3814,8107,3520,7354,1109,6997,0.5,0,387,409,0.05,0,1137,3095,6,56,37,./data/consistency_two_isl.csv
46,2,74,494,112,686,706,3212,669,3030,37,182,1450,1924,417,0,2957,13,0,86,3463,9346,3181,8926,2654,8359,875,6444,0.5,0,278,424,0.05,0,1101,3739,2,61,37,./data/consistency_two_isl.csv
46,2,49,327,83,742,711,3953,672,3757,39,196,209,368,36,0,541,5,0,94,3683,12463,3374,11980,2860,10040,975,6093,0.5,0,301,491,0.05,0,1143,4630,1,61,37,./data/consistency_two_isl.csv
46,2,25,464,117,552,724,4369,701,4153,23,216,264,592,15,0,841,2,0,97,3830,15678,3466,15120,3039,10586,776,7371,0.5,0,348,574,0.05,0,1479,5369,1,61,37,./data/consistency_two_isl.csv
46,2,25,361,95,900,718,4960,683,4697,35,263,318,987,21,0,1284,2,0,97,3852,19008,3528,18428,3064,10591,833,8184,0.5,0,312,592,0.05,0,1580,5082,1,61,37,./data/consistency_two_isl.csv
46,0,89,467,47,936,780,6027,742,5743,38,284,413,1292,45,0,1660,2,0,97,3907,23080,3549,22538,3098,10877,895,8281,0.5,0,354,546,0.05,0,1458,5389,1,61,37,./data/consistency_two_isl.csv
46,1,58,574,105,810,749,6540,704,6233,45,307,522,1964,41,0,2445,2,0,97,3774,27037,2577,23687,2982,11001,0,2719,0.5,0,1128,3419,0.05,0,1161,5276,1,61,38,./data/consistency_two_isl.csv
46,2,0,242,0,208,630,5749,601,5477,29,272,514,1876,48,0,2342,2,0,97,2714,27466,2195,25787,2161,11294,232,5747,0.5,0,505,1693,0.05,0,1164,5879,0,62,37,./data/consistency_two_isl.csv
46,3,24,309,13,669,491,5708,476,5425,15,283,255,2354,0,0,2609,0,0,100,2416,29046,2223,28452,1886,11134,460,7367,0.5,0,190,597,0.05,0,1068,5533,0,62,37,./data/consistency_two_isl.csv
46,3,4,535,74,707,440,5642,424,5332,16,310,247,2973,0,0,3220,0,0,100,2400,31022,1976,29328,1905,11244,168,6745,0.5,0,411,1707,0.05,0,964,5623,0,62,38,./data/consistency_two_isl.csv
46,2,6,179,17,952,352,5655,331,5386,21,269,247,3519,0,0,3766,0,0,100,2060,31369,1698,29729,1633,11308,148,6025,0.5,0,358,1644,0.05,0,1026,5643,0,62,38,./data/consistency_two_isl.csv
