run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
244,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356,4317,5575,5688,3932,3930,1302,1670,0.4,0,425,312,0.05,0,2130,2046,28,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,84,109,159,214,230,276,215,261,15,15,0,0,0,0,0,0,0,0,4463,4609,5247,5281,3949,4083,0,572,0.4,0,551,676,0.05,0,354,353,26,29,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,0,0,50,0,43,197,363,186,339,11,24,0,0,0,0,0,0,0,0,4481,4606,5067,5442,3965,4087,911,1938,0.4,0,377,188,0.05,0,127,78,27,29,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,62,133,82,192,358,695,334,661,24,34,3169,3255,2477,0,3947,38,0,61,4075,2195,3864,2595,2536,2186,0,336,0.4,0,697,433,0.05,0,61,35,34,22,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,0,26,0,41,361,754,343,719,18,35,331,438,0,253,516,0,33,66,3546,2817,3568,3031,2337,2760,591,1935,0.4,0,303,138,0.05,0,13,21,21,35,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,46,152,50,178,456,1004,428,951,28,53,346,538,0,395,489,0,44,55,3670,3867,3414,3616,2630,3672,740,2015,0.4,0,223,284,0.05,0,18,0,15,41,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,4,27,159,114,188,495,1207,464,1142,31,65,2123,825,304,0,2644,25,0,74,2073,3975,1910,3710,1649,3348,426,2651,0.4,0,174,254,0.05,0,21,0,6,50,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,19,26,49,403,455,1552,434,1484,21,68,500,1103,150,0,1453,12,0,88,2001,4127,1549,3607,1495,3572,0,648,0.4,0,441,531,0.05,0,15,0,4,52,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,0,22,0,88,320,1383,307,1324,13,59,518,1316,128,0,1706,8,0,91,1470,3651,1345,3524,859,3268,190,2613,0.4,0,121,131,0.05,0,16,33,1,55,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,4,18,190,14,217,302,1741,293,1645,9,96,529,950,24,0,1455,2,0,97,1133,4276,1036,4080,667,3784,197,1740,0.4,0,87,206,0.05,0,0,0,0,55,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,4,99,34,194,300,1753,283,1672,17,81,378,1203,0,0,1581,0,0,100,941,4603,784,3795,573,4056,0,531,0.4,0,135,830,0.05,0,29,0,0,55,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,0,0,32,0,51,173,1535,168,1456,5,79,309,1038,0,0,1347,0,0,100,643,4261,585,4092,418,3618,106,2885,0.4,0,56,171,0.05,0,38,0,0,55,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,1,3,104,20,337,98,1465,93,1383,5,82,210,1304,0,0,1514,0,0,100,468,4212,370,3554,306,3577,0,396,0.4,0,98,658,0.05,0,34,20,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,0,32,0,32,85,1359,81,1287,4,72,173,1138,0,0,1311,0,0,100,278,3746,252,3438,186,3121,16,1203,0.4,0,26,308,0.05,0,35,23,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,1,96,3,106,69,1345,67,1275,2,70,107,1117,0,0,1224,0,0,100,212,3634,190,3380,128,3007,33,2634,0.4,0,22,254,0.05,0,19,0,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,3,3,102,4,340,20,1420,18,1358,2,62,60,1042,0,0,1102,0,0,100,148,3734,138,3476,97,3118,28,1539,0.4,0,10,258,0.05,0,33,0,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,3,28,2,229,35,1493,33,1405,2,88,64,1040,0,0,1104,0,0,100,107,3890,96,3558,54,3216,2,1319,0.4,0,11,332,0.05,0,0,36,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,0,103,0,135,21,1200,21,1137,0,63,52,1045,0,0,1097,0,0,100,65,3681,62,3509,35,3070,16,3070,0.4,0,3,172,0.05,0,21,0,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,0,236,1,261,16,1716,16,1615,0,101,15,1128,0,0,1143,0,0,100,63,4051,46,3892,35,3338,9,2636,0.4,0,17,159,0.05,0,0,0,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,1,151,0,260,17,1976,16,1881,1,95,21,1218,0,0,1239,0,0,100,41,4605,38,4431,23,3842,3,2143,0.4,0,3,174,0.05,0,0,0,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,0,205,0,169,12,1848,11,1765,1,83,12,1033,0,0,1045,0,0,100,37,5215,34,4916,17,4335,2,2614,0.4,0,3,299,0.05,0,18,0,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,0,182,0,230,11,1945,11,1844,0,101,10,1446,0,0,1456,0,0,100,35,5372,31,5087,16,4368,2,3874,0.4,0,4,285,0.05,0,0,0,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,2,0,436,0,242,4,2533,4,2398,0,135,11,1665,0,0,1676,0,0,100,24,5890,22,5704,10,4482,1,2680,0.4,0,2,186,0.05,0,0,19,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
244,3,0,152,1,295,4,2536,4,2400,0,136,7,1557,0,0,1564,0,0,100,19,6629,15,6426,6,4519,5,3461,0.4,0,4,203,0.05,0,30,0,0,56,44,./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv
