run,enso_state,juv_live_ct_isl_1,juv_live_ct_isl_2,juv_dead_ct_isl_1,juv_dead_ct_isl_2,new_adult_ct_isl_1,new_adult_ct_isl_2,philo_suc_ct_isl_1,philo_suc_ct_isl_2,philo_fail_ct_isl_1,philo_fail_ct_isl_2,emig-src-ct_isl_1,emig-src-ct_isl_2,emig_ct_isl_1,emig_ct_isl_2,emig_ct_leave_system,emig_att_isl_1,emig_att_isl_2,emig_att_leave_system,male_ct_isl_1,male_ct_isl_2,settled_ct_isl_1,settled_ct_isl_2,mating_ct_isl_1,mating_ct_isl_2,breed_suc_ct_isl_1,breed_suc_ct_isl_2,chick_pred_isl_1,chick_pred_isl_2,adult_mort_ct_isl_1,adult_mort_ct_isl_2,adult_pred_isl_1,adult_pred_isl_2,isl_collapse_ct_isl_1,isl_collapse_ct_isl_2,isl_att_isl_1,isl_att_isl_2,isl_att_leave_system,initialisation_data
37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346,4313,5751,5828,3952,3856,2255,2798,0.2,0,249,172,0,0,2067,2140,29,27,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,3,144,88,251,347,338,464,324,442,14,22,0,0,0,0,0,0,0,0,4751,4955,5861,6144,4285,4322,1524,3007,0.2,0,221,134,0,0,464,376,27,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,55,99,185,415,658,962,627,916,31,46,0,0,0,0,0,0,0,0,5495,6098,6013,6542,4527,4632,1317,1766,0.2,0,494,544,0,0,125,100,27,29,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,60,70,160,228,862,1250,830,1179,32,71,3533,3643,2798,0,4378,38,0,61,5437,3459,5843,3976,3448,3354,1293,2303,0.2,0,226,195,0,0,80,62,29,27,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,59,179,147,214,1059,1610,1013,1533,46,77,540,697,0,462,775,0,38,61,6014,4994,6069,5122,4322,4276,1833,2083,0.2,0,231,240,0,0,23,0,28,27,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,3,127,142,158,207,1338,2018,1271,1929,67,89,806,1082,0,695,1193,0,38,61,6573,6705,6329,6544,4451,4550,1802,3646,0.2,0,233,172,0,0,13,0,27,29,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,100,288,243,326,1477,2197,1389,2089,88,108,3458,1405,914,0,3949,38,0,61,5230,7285,4746,6794,4298,4555,1097,2163,0.2,0,474,501,0,0,38,17,25,30,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,43,80,149,271,1283,2148,1212,2041,71,107,1149,2040,1043,0,2146,36,0,63,5895,6845,5649,6581,4374,4527,2794,2461,0.2,0,217,293,0,0,23,17,26,29,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,4,111,152,354,270,1482,2211,1408,2095,74,116,1387,2597,1300,0,2684,37,0,62,7021,6139,6744,5985,4407,4477,1432,2440,0.2,0,226,205,0,0,0,17,27,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,45,194,193,204,1560,2314,1480,2194,80,120,1970,1904,0,1190,2684,0,38,61,6306,7519,5704,6938,4368,4514,0,658,0.2,0,533,650,0,0,0,0,26,29,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,0,34,0,70,1291,2030,1231,1949,60,81,1887,1816,1042,0,2661,37,0,62,6137,7112,5983,6929,4375,4507,2070,1362,0.2,0,132,205,0,0,0,35,27,29,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,144,107,245,97,1331,1757,1276,1677,55,80,2315,1854,1183,0,2986,38,0,61,6166,6786,5964,6535,4378,4451,1469,2747,0.2,0,173,280,0,0,0,36,27,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,58,141,158,305,1343,1699,1267,1626,76,73,1356,2964,1315,0,3005,38,0,61,7228,5234,6906,5030,4417,4292,1585,2850,0.2,0,240,286,0,0,16,0,29,27,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,66,152,196,295,1174,1918,1119,1819,55,99,2091,1808,0,1145,2754,0,38,61,5989,6227,5726,6022,4348,4411,2581,4411,0.2,0,243,225,0,0,0,13,27,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,59,266,409,473,1384,2187,1322,2085,62,102,2205,1554,1085,0,2674,38,0,61,5973,6589,5651,6399,4321,4413,1645,2947,0.2,0,305,207,0,0,17,23,27,29,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,47,96,253,397,1486,2470,1409,2352,77,118,2258,1510,1001,0,2767,38,0,61,5864,7303,5607,7091,4308,4407,2405,3081,0.2,0,221,248,0,0,12,0,27,29,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,195,212,235,308,1726,2765,1632,2622,94,143,1022,2694,1061,0,2655,38,0,61,7347,7092,6940,6873,4368,4414,1421,3155,0.2,0,328,298,0,0,0,15,27,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,73,198,155,348,1678,2887,1597,2751,81,136,2061,1948,1197,0,2812,38,0,61,7724,7741,7390,7513,4369,4395,2120,2279,0.2,0,264,298,0,0,0,0,28,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,3,150,178,211,193,1776,2807,1686,2666,90,141,2113,2219,1380,0,2952,38,0,61,8415,8029,8089,7846,4381,4403,1686,2726,0.2,0,255,254,0,0,0,16,28,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,118,146,151,309,1546,2588,1456,2456,90,132,2412,2473,1536,0,3349,38,0,61,8726,7892,8312,7591,4384,4397,1249,1966,0.2,0,290,425,0,0,0,0,28,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,64,119,147,216,1535,2314,1450,2198,85,116,2491,2559,1542,0,3508,38,0,61,8865,7285,8615,7060,4381,4360,2169,2580,0.2,0,172,303,0,0,0,0,28,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,3,114,155,254,264,1701,2317,1625,2203,76,114,2827,2489,0,1554,3762,0,38,61,7464,8382,7281,8135,4362,4393,1409,2351,0.2,0,153,277,0,0,19,0,27,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,126,132,110,238,1547,2180,1475,2078,72,102,2732,2286,1464,0,3554,38,0,61,7542,7992,6923,7633,4350,4382,886,1864,0.2,0,581,397,0,0,0,17,27,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,70,159,77,135,1292,2061,1224,1961,68,100,2606,2016,1265,0,3357,38,0,61,6865,7626,6509,7433,4332,4358,1979,2832,0.2,0,335,214,0,0,0,0,28,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,3,92,114,256,366,1387,2029,1314,1931,73,98,1444,3423,1363,0,3504,38,0,61,7786,5990,7498,5766,4347,4311,2151,3350,0.2,0,204,308,0,0,0,21,28,27,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,154,172,203,400,1500,2290,1427,2188,73,102,2544,1932,0,1269,3207,0,38,61,6425,7334,5874,6983,4333,4341,889,2479,0.2,0,556,346,0,0,0,0,28,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,52,205,82,227,1316,2350,1250,2218,66,132,2115,1800,1076,0,2839,38,0,61,6129,7462,5857,7274,4307,4338,1595,1402,0.2,0,254,206,0,0,0,0,27,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,3,121,48,159,182,1393,2117,1317,2002,76,115,2287,1778,1137,0,2928,38,0,61,6071,7541,5849,7403,4307,4342,1807,3337,0.2,0,215,145,0,0,0,0,27,28,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
37,2,103,165,197,417,1453,2409,1380,2290,73,119,1231,3181,1251,0,3161,38,0,61,7313,6568,6848,6300,4358,4322,871,1867,0.2,0,364,369,0,0,0,0,28,27,44,./data/twoIsl_chickPred/small/two_isl_chickpred10_adult0.csv
